activity_date,gross_revenue_usd,refunds_usd,net_revenue_usd,shipped_revenue_usd,revenue_to_ship_gap_usd,ending_backlog_revenue_usd,orders,units_sold,units_shipped,average_order_value_usd,total_marketing_spend_usd,paid_search_spend_usd,paid_social_spend_usd,retargeting_spend_usd,email_spend_usd,marketing_efficiency_ratio,marketing_attributed_orders,affiliate_revenue_usd,affiliate_commission_usd,affiliate_orders,affiliate_revenue_share,net_revenue_yoy_pct,stockout_rate,event_name
2025-11-20,13288.01,569.53,12718.48,10639.85,2078.63,4318.91,145,194,152,91.64,2036.97,917.23,714.52,326.97,78.25,6.5234,127,2615.97,325.60,27,0.1969,13.53,0.0730,holiday_peak
2025-11-21,13661.29,502.46,13158.83,10028.55,3130.28,7449.19,152,197,146,89.88,1942.07,844.35,706.58,309.66,81.48,7.0344,127,2460.50,304.33,26,0.1801,11.85,0.0730,holiday_peak
2025-11-22,15120.65,409.19,14711.46,5629.69,9081.77,16530.95,162,210,79,93.34,2044.61,972.94,677.70,313.43,80.54,7.3954,129,2754.19,338.22,28,0.1821,17.03,0.0730,holiday_peak
2025-11-23,13440.91,401.50,13039.41,4300.13,8739.28,25270.23,146,190,61,92.06,2048.55,913.93,740.65,318.90,75.07,6.5612,130,2905.09,360.12,30,0.2161,2.75,0.0730,holiday_peak
2025-11-24,11890.16,487.10,11403.06,11060.27,342.79,25613.02,127,163,155,93.62,2004.44,875.35,743.62,308.73,76.74,5.9319,129,2652.65,328.01,27,0.2231,-2.41,0.0730,holiday_peak
2025-11-25,12849.74,608.28,12241.47,11063.07,1178.40,26791.41,137,183,155,93.79,2044.04,927.12,714.30,319.45,83.17,6.2864,131,2650.62,325.44,27,0.2063,17.63,0.0730,holiday_peak
2025-11-26,13179.86,587.23,12592.62,10860.95,1731.67,28523.09,146,188,158,90.27,2066.24,986.79,701.42,304.84,73.19,6.3787,124,2462.62,304.64,26,0.1868,14.32,0.0730,holiday_peak
2025-11-27,13552.32,679.33,12872.99,10658.72,2214.27,30737.36,150,198,155,90.35,1956.53,903.33,646.68,328.31,78.21,6.9267,128,2767.31,340.45,29,0.2042,14.28,0.0730,holiday_peak
2025-11-28,14512.22,661.44,13850.78,10046.33,3804.45,34541.81,159,210,144,91.27,2015.09,939.04,696.12,305.42,74.51,7.2018,126,2481.03,306.17,26,0.1710,16.15,0.0730,holiday_peak
2025-11-29,14393.74,512.07,13881.67,5639.67,8242.00,42783.82,153,203,79,94.08,1995.09,870.41,735.94,309.13,79.61,7.2146,128,2587.53,320.35,27,0.1798,13.50,0.0730,holiday_peak
2025-11-30,13378.85,629.42,12749.43,4307.75,8441.68,51225.50,149,192,63,89.79,1979.19,848.82,729.94,328.55,71.88,6.7598,123,2763.32,344.95,28,0.2065,-0.19,0.0730,holiday_peak
2025-12-01,11370.79,591.91,10778.87,11079.87,-301.00,50924.50,121,160,154,93.97,1858.50,819.45,682.02,287.95,69.08,6.1183,109,2409.73,296.04,25,0.2119,-1.99,0.0730,holiday_peak
2025-12-02,12169.95,642.83,11527.12,11082.67,444.45,51368.96,138,185,164,88.19,1946.55,863.89,691.23,317.63,73.80,6.2521,119,2679.86,332.91,28,0.2202,19.59,0.0730,holiday_peak
2025-12-03,12485.47,678.07,11807.40,10880.18,927.22,52296.18,136,181,155,91.80,1879.68,837.37,648.88,321.45,71.98,6.6423,116,2460.47,300.47,26,0.1971,12.67,0.0730,holiday_peak
2025-12-04,12581.30,707.72,11873.58,10677.59,1195.99,53492.17,142,182,157,88.60,1937.29,887.79,660.13,318.17,71.20,6.4943,116,2598.24,318.76,27,0.2065,8.18,0.0730,holiday_peak
2025-12-05,13963.04,620.85,13342.19,10064.11,3278.08,56770.25,150,197,142,93.09,1911.09,910.65,604.22,327.52,68.70,7.3063,112,2673.94,328.53,28,0.1915,19.97,0.0730,holiday_peak
2025-12-06,13787.04,484.75,13302.29,5649.65,7652.64,64422.88,157,207,84,87.82,1928.06,905.97,633.69,309.39,79.01,7.1507,118,2477.20,305.25,26,0.1797,16.15,0.0730,holiday_peak
2025-12-07,12227.31,573.04,11654.27,4315.37,7338.90,71761.79,135,175,62,90.57,1865.63,882.12,612.85,294.26,76.40,6.5540,115,2447.87,302.40,26,0.2002,-5.44,0.0730,holiday_peak
2025-12-08,11376.10,612.11,10763.98,11099.46,-335.48,71426.31,122,161,156,93.25,1840.26,791.45,647.04,331.09,70.68,6.1818,114,2430.43,298.21,25,0.2136,0.32,0.0730,holiday_peak
2025-12-09,12177.43,605.83,11571.60,11102.26,469.34,71895.65,133,176,159,91.56,1869.84,899.93,609.45,285.16,75.30,6.5126,112,2510.49,310.40,26,0.2062,18.83,0.0730,holiday_peak
2025-12-10,12040.75,642.06,11398.69,10899.41,499.28,72394.93,131,172,156,91.91,1859.25,794.72,656.76,332.78,74.99,6.4761,114,2389.71,294.42,25,0.1985,10.28,0.0730,holiday_peak
2025-12-11,12597.71,659.07,11938.64,10696.46,1242.18,73637.11,138,178,153,91.29,1835.96,830.04,624.30,310.42,71.20,6.8616,111,2752.93,341.56,29,0.2185,7.55,0.0730,holiday_peak
2025-12-12,12953.71,531.67,12422.04,10081.90,2340.14,75977.26,142,186,145,91.22,1814.14,851.71,605.26,288.06,69.11,7.1404,106,2350.08,288.80,25,0.1814,11.10,0.0730,holiday_peak
2025-12-13,13413.65,492.36,12921.28,5659.63,7261.65,83238.91,147,191,81,91.25,1847.29,822.96,645.85,305.00,73.48,7.2613,114,2403.31,296.37,25,0.1792,11.60,0.0730,holiday_peak
2025-12-14,12392.31,548.77,11843.54,4322.99,7520.55,90759.46,136,177,62,91.12,1862.25,871.30,629.34,284.39,77.22,6.6545,113,2357.57,291.10,25,0.1902,-2.36,0.0730,holiday_peak
2025-12-15,11181.40,556.17,10625.23,11119.06,-493.83,90265.64,126,167,164,88.74,1786.79,807.65,609.04,297.23,72.87,6.2578,110,2478.49,301.62,26,0.2217,-1.05,0.0730,holiday_peak
2025-12-16,11769.60,618.81,11150.79,11121.86,28.93,90294.57,133,173,165,88.49,1847.28,828.86,634.21,310.52,73.69,6.3713,112,2304.29,284.56,24,0.1958,12.36,0.0730,holiday_peak
2025-12-17,12415.26,623.70,11791.56,10918.64,872.92,91167.49,132,173,152,94.06,1857.47,816.51,684.29,283.75,72.92,6.6840,113,2646.59,329.70,28,0.2132,15.27,0.0730,holiday_peak
2025-12-18,12856.94,636.70,12220.24,10715.33,1504.91,92672.40,140,186,153,91.84,1825.32,812.33,628.45,313.10,71.44,7.0437,112,2617.82,324.34,27,0.2036,15.54,0.0730,holiday_peak
2025-12-19,10608.42,448.75,10159.67,11221.86,-1062.19,91610.21,116,149,161,91.45,1455.55,673.09,502.25,219.93,60.28,7.2883,71,2114.20,262.20,22,0.1993,18.11,0.0180,none
2025-12-20,10855.42,405.85,10449.57,6299.57,4150.00,95760.21,118,155,89,92.00,1386.53,604.46,475.29,247.37,59.41,7.8292,70,2042.05,253.77,21,0.1881,17.46,0.0180,none
2025-12-21,9352.72,422.57,8930.16,4811.79,4118.37,99878.58,106,139,72,88.23,1337.39,605.97,448.57,221.15,61.70,6.9933,69,2015.27,248.24,21,0.2155,-7.23,0.0180,none
2025-12-22,8870.34,504.91,8365.43,12376.28,-4010.85,95867.72,100,131,182,88.70,1342.96,618.47,450.07,214.27,60.15,6.6051,66,2139.38,267.80,22,0.2412,1.45,0.0180,none
2025-12-23,9524.33,483.82,9040.51,12379.39,-3338.88,92528.84,108,144,183,88.19,1430.90,634.68,499.90,237.03,59.29,6.6562,70,2125.47,262.13,22,0.2232,20.54,0.0180,none
2025-12-24,9787.04,380.20,9406.84,12153.20,-2746.36,89782.49,108,139,176,90.62,1449.60,660.33,502.88,224.93,61.46,6.7515,70,2020.02,248.01,21,0.2064,16.67,0.0180,none
2025-12-25,10058.82,392.29,9666.53,11926.89,-2260.36,87522.13,112,145,175,89.81,1463.06,670.97,500.28,226.01,65.80,6.8752,72,1960.15,243.71,20,0.1949,18.12,0.0180,none
2025-12-26,10386.13,361.54,10024.58,11241.62,-1217.04,86305.09,113,148,161,91.91,1373.76,607.23,464.75,239.50,62.28,7.5604,70,1987.89,245.40,21,0.1914,17.22,0.0180,none
2025-12-27,10581.65,342.24,10239.42,6310.66,3928.76,90233.85,116,151,91,91.22,1408.53,629.82,506.34,210.02,62.35,7.5125,69,1897.63,232.27,20,0.1793,15.72,0.0180,none
2025-12-28,9339.54,335.27,9004.27,4820.26,4184.01,94417.87,101,130,68,92.47,1424.41,628.82,501.65,231.31,62.63,6.5568,71,2086.78,260.60,22,0.2234,-6.22,0.0180,none
2025-12-29,8706.82,383.36,8323.45,12398.05,-4074.60,90343.26,94,121,175,92.63,1477.19,679.50,501.08,234.53,62.08,5.8942,73,1920.62,236.80,20,0.2206,-1.72,0.0180,none
2025-12-30,9182.85,354.67,8828.18,12401.16,-3572.98,86770.28,100,128,176,91.83,1443.49,649.16,507.72,224.37,62.24,6.3616,70,2012.38,249.26,21,0.2191,16.89,0.0180,none
2025-12-31,9249.58,419.84,8829.74,12174.57,-3344.83,83425.45,101,130,175,91.58,1315.83,594.80,445.85,216.98,58.20,7.0295,65,2036.72,249.87,21,0.2202,6.71,0.0180,none
2026-01-01,9714.72,411.53,9303.18,11947.85,-2644.67,80780.78,105,136,169,92.52,1395.08,656.41,461.12,215.12,62.43,6.9636,69,1696.31,207.99,18,0.1746,14.31,0.0180,none
2026-01-02,10507.42,371.55,10135.87,11261.38,-1125.51,79655.27,114,151,160,92.17,1387.24,593.30,489.36,241.90,62.68,7.5743,71,1898.91,233.07,20,0.1807,22.16,0.0180,none
2026-01-03,10730.72,330.67,10400.04,6321.74,4078.30,83733.57,118,153,91,90.94,1443.08,634.49,501.89,241.16,65.54,7.4360,72,1878.95,233.79,20,0.1751,15.24,0.0180,none
2026-01-04,9546.35,362.67,9183.68,4828.72,4354.96,88088.53,106,141,70,90.06,1455.72,671.97,502.24,223.32,58.19,6.5578,69,1874.54,233.62,20,0.1964,-3.32,0.0180,none
2026-01-05,8875.79,376.75,8499.04,12419.83,-3920.79,84167.74,100,131,183,88.76,1385.75,590.99,500.68,231.05,63.03,6.4050,69,1981.27,242.65,21,0.2232,6.66,0.0180,none
2026-01-06,9094.87,393.83,8701.04,12422.94,-3721.90,80445.84,99,127,177,91.87,1350.98,646.27,436.21,211.25,57.25,6.7321,65,2036.30,249.69,21,0.2239,15.09,0.0180,none
2026-01-07,9447.40,406.07,9041.33,12195.94,-3154.61,77291.24,105,137,177,89.98,1379.29,623.78,449.29,240.81,65.41,6.8495,69,2107.90,259.16,22,0.2231,12.95,0.0180,none
2026-01-08,9705.79,421.02,9284.76,11968.82,-2684.06,74607.18,105,139,169,92.44,1352.52,602.25,453.60,235.78,60.89,7.1761,70,1987.67,243.55,21,0.2048,10.71,0.0180,none
2026-01-09,9970.89,369.13,9601.76,11281.13,-1679.37,72927.81,108,142,160,92.32,1343.80,578.99,469.97,237.32,57.52,7.4199,68,1968.47,244.68,21,0.1974,13.32,0.0180,none
2026-01-10,10565.48,317.49,10248.00,6332.83,3915.17,76842.97,114,153,90,92.68,1387.03,637.27,471.18,216.62,61.96,7.6173,70,2060.53,255.60,21,0.1950,12.47,0.0180,none
2026-01-11,9188.95,335.54,8853.41,4837.19,4016.22,80859.20,99,132,68,92.82,1350.48,626.41,447.31,215.10,61.66,6.8042,68,1705.19,210.00,18,0.1856,-1.85,0.0180,none
2026-01-12,8343.84,352.23,7991.62,12441.60,-4449.98,76409.21,92,119,180,90.69,1395.30,643.59,479.40,210.56,61.75,5.9800,68,1816.79,224.49,19,0.2177,-2.82,0.0180,none
2026-01-13,9190.51,340.53,8849.98,12444.71,-3594.73,72814.49,100,128,178,91.91,1346.56,591.68,462.41,233.42,59.05,6.8252,69,2005.87,249.76,21,0.2183,17.37,0.0180,none
2026-01-14,10585.36,354.82,10230.54,12217.31,-1986.77,70827.72,119,159,180,88.95,1579.41,710.03,560.16,245.18,64.04,6.7021,83,2123.89,261.58,22,0.2006,18.37,0.0360,monthly_promotion
2026-01-15,10682.38,428.54,10253.84,11989.79,-1735.95,69091.78,120,159,177,89.02,1550.72,713.28,523.69,247.38,66.37,6.8887,87,2217.69,275.50,23,0.2076,12.98,0.0360,monthly_promotion
2026-01-16,11198.37,359.95,10838.42,11300.89,-462.47,68629.30,125,164,165,89.59,1538.24,720.74,519.52,237.62,60.36,7.2800,82,1926.08,237.10,20,0.1720,21.63,0.0360,monthly_promotion
2026-01-17,10163.69,340.92,9822.77,6343.92,3478.85,72108.15,110,141,90,92.40,1390.53,642.15,476.57,210.32,61.49,7.3092,68,1954.94,244.26,20,0.1923,12.95,0.0180,none
2026-01-18,9272.08,346.92,8925.16,4845.66,4079.50,76187.65,103,136,70,90.02,1346.16,593.78,453.87,236.51,62.00,6.8878,70,1920.96,236.74,20,0.2072,-6.11,0.0180,none
2026-01-19,8323.27,372.57,7950.71,12463.37,-4512.66,71674.99,95,125,186,87.61,1337.40,578.89,476.35,222.23,59.93,6.2235,65,1936.58,241.52,20,0.2327,0.27,0.0180,none
2026-01-20,9046.21,401.57,8644.63,12466.48,-3821.85,67853.14,99,127,179,91.38,1349.39,597.93,468.66,225.61,57.19,6.7039,67,2106.79,259.82,22,0.2329,18.41,0.0180,none
2026-01-21,9114.70,410.80,8703.90,12238.68,-3534.78,64318.36,97,127,171,93.97,1360.21,628.55,472.48,202.44,56.74,6.7010,66,1875.83,230.01,20,0.2058,11.58,0.0180,none
2026-01-22,9558.72,396.14,9162.58,12010.75,-2848.17,61470.19,107,141,176,89.33,1340.64,610.17,457.86,210.87,61.74,7.1300,69,1948.86,241.22,20,0.2039,13.66,0.0180,none
2026-01-23,10059.30,351.90,9707.40,11320.65,-1613.25,59856.95,111,144,163,90.62,1309.48,583.03,459.35,204.99,62.11,7.6819,66,1839.24,227.29,19,0.1828,18.04,0.0180,none
2026-01-24,10178.68,311.14,9867.54,6355.01,3512.53,63369.48,110,143,90,92.53,1314.48,579.79,475.64,204.28,54.77,7.7435,63,2044.31,253.19,21,0.2008,12.85,0.0180,none
2026-01-25,8783.21,363.15,8420.06,4854.12,3565.94,66935.41,97,129,70,90.55,1314.72,623.33,421.90,213.98,55.51,6.6807,65,1864.85,229.09,19,0.2123,-3.62,0.0180,none
2026-01-26,8226.73,362.50,7864.23,12485.15,-4620.92,62314.50,91,120,181,90.40,1367.47,601.93,473.17,233.34,59.03,6.0160,68,1851.57,227.06,19,0.2251,1.38,0.0180,none
2026-01-27,8709.77,375.40,8334.37,12488.26,-4153.89,58160.61,99,133,186,87.98,1349.02,629.46,447.40,217.64,54.52,6.4564,67,1721.81,210.49,18,0.1977,18.20,0.0180,none
2026-01-28,9211.44,396.69,8814.74,12260.04,-3445.30,54715.31,103,138,179,89.43,1332.24,601.89,443.63,224.77,61.95,6.9142,67,2129.05,263.02,22,0.2311,15.39,0.0180,none
2026-01-29,9129.02,366.25,8762.77,12031.72,-3268.95,51446.36,97,126,168,94.11,1255.44,556.65,420.99,217.37,60.43,7.2716,64,1714.03,211.27,18,0.1878,8.86,0.0180,none
2026-01-30,10046.12,316.75,9729.37,11340.40,-1611.03,49835.33,109,141,161,92.17,1365.32,621.14,463.15,224.94,56.09,7.3581,67,1799.07,224.16,19,0.1791,24.34,0.0180,none
2026-01-31,9960.53,296.33,9664.19,6366.10,3298.09,53133.43,111,148,93,89.73,1283.74,592.81,427.86,209.51,53.56,7.7590,64,1908.06,235.66,20,0.1916,11.59,0.0180,none
2026-02-01,8925.69,315.92,8609.77,4862.59,3747.18,56880.61,96,128,69,92.98,1318.25,610.09,445.87,203.66,58.63,6.7709,65,1795.16,221.92,19,0.2011,-3.18,0.0180,none
2026-02-02,8065.47,336.94,7728.53,12506.92,-4778.39,52102.22,90,119,183,89.62,1325.81,633.16,421.60,213.60,57.45,6.0834,65,1888.98,233.61,20,0.2342,0.55,0.0180,none
2026-02-03,8647.52,327.96,8319.56,12510.03,-4190.47,47911.74,98,129,185,88.24,1305.70,597.95,433.37,216.37,58.01,6.6229,66,1716.33,210.64,18,0.1985,16.51,0.0180,none
2026-02-04,9023.46,411.69,8611.77,12281.41,-3669.64,44242.10,101,134,181,89.34,1282.08,547.10,450.89,227.42,56.67,7.0381,65,1751.99,218.83,18,0.1942,15.18,0.0180,none
2026-02-05,8822.97,399.41,8423.56,12052.68,-3629.12,40612.97,96,126,173,91.91,1283.72,553.65,441.91,227.68,60.48,6.8730,67,1828.71,226.06,19,0.2073,10.61,0.0180,none
2026-02-06,9730.40,328.38,9402.01,11360.16,-1958.15,38654.82,109,142,167,89.27,1355.65,611.95,471.66,217.20,54.84,7.1777,66,1946.68,239.89,20,0.2001,18.98,0.0180,none
2026-02-07,9988.74,283.61,9705.13,6377.18,3327.95,41982.77,110,141,92,90.81,1264.51,551.29,437.06,214.85,61.31,7.8993,66,1824.05,223.22,19,0.1826,16.51,0.0180,none
2026-02-08,8464.60,305.08,8159.52,4871.06,3288.46,45271.23,95,127,72,89.10,1273.79,562.05,443.09,207.53,61.12,6.6452,63,1709.97,210.30,18,0.2020,-6.12,0.0180,none
2026-02-09,8255.81,366.54,7889.27,12528.69,-4639.42,40631.81,89,114,177,92.76,1289.39,591.49,418.22,224.61,55.07,6.4029,64,2076.29,258.40,21,0.2515,1.68,0.0180,none
2026-02-10,8480.86,312.93,8167.93,12531.80,-4363.87,36267.94,91,119,177,93.20,1243.06,541.55,439.12,202.46,59.93,6.8226,63,1810.81,227.49,19,0.2135,16.12,0.0180,none
2026-02-11,8933.28,376.75,8556.53,12302.78,-3746.25,32521.69,100,133,180,89.33,1228.26,537.11,418.25,220.28,52.62,7.2731,62,1942.81,242.06,20,0.2175,16.29,0.0180,none
2026-02-12,9045.13,359.54,8685.59,12073.65,-3388.06,29133.63,100,130,175,90.45,1285.22,616.19,405.46,208.37,55.20,7.0378,65,1744.47,217.48,18,0.1929,14.31,0.0180,none
2026-02-13,9396.46,330.75,9065.71,11379.92,-2314.21,26819.42,101,135,160,93.03,1225.25,559.94,414.19,198.52,52.60,7.6690,59,1744.48,218.38,18,0.1857,13.55,0.0180,none
2026-02-14,10648.10,331.41,10316.69,6388.27,3928.42,30747.85,121,159,95,88.00,1419.76,605.14,511.88,245.65,57.09,7.4999,77,2012.86,248.38,21,0.1890,11.35,0.0360,monthly_promotion
2026-02-15,9142.23,307.46,8834.77,4879.53,3955.24,34703.09,102,132,71,89.63,1361.23,629.83,457.95,217.52,55.93,6.7162,73,1934.92,238.37,20,0.2116,-5.37,0.0360,monthly_promotion
2026-02-16,8863.51,338.03,8525.48,12550.46,-4024.98,30678.11,97,128,179,91.38,1416.54,655.17,482.97,215.90,62.50,6.2572,76,1954.64,241.42,20,0.2205,-0.17,0.0360,monthly_promotion
2026-02-17,8171.92,336.00,7835.91,12553.57,-4717.66,25960.44,88,116,178,92.86,1286.66,578.39,433.08,216.58,58.61,6.3513,65,1761.57,218.18,18,0.2156,9.63,0.0180,none
2026-02-18,8606.28,362.19,8244.09,12324.15,-4080.06,21880.38,94,126,176,91.56,1266.02,560.80,445.68,200.62,58.92,6.7979,64,1743.21,214.65,18,0.2026,16.06,0.0180,none
2026-02-19,8792.27,381.05,8411.22,12094.62,-3683.40,18196.98,94,123,170,93.53,1296.72,585.96,450.20,203.92,56.64,6.7804,64,1680.18,209.94,18,0.1911,13.16,0.0180,none
2026-02-20,8963.25,360.00,8603.25,11399.67,-2796.42,15400.56,100,134,166,89.63,1218.77,567.67,399.93,199.77,51.40,7.3543,60,1717.06,210.85,18,0.1916,14.39,0.0180,none
2026-02-21,9376.66,318.20,9058.46,6399.36,2659.10,18059.65,101,134,90,92.84,1266.07,566.92,438.20,205.57,55.38,7.4061,63,1669.20,207.44,17,0.1780,13.64,0.0180,none
2026-02-22,8510.22,317.53,8192.70,4887.99,3304.71,21364.36,92,121,69,92.50,1255.06,560.88,420.54,215.67,57.97,6.7807,64,1838.69,227.27,19,0.2161,-2.78,0.0180,none
2026-02-23,7879.49,326.90,7552.60,12572.24,-5019.64,16344.72,89,116,186,88.53,1236.50,566.36,413.51,201.76,54.87,6.3724,62,1817.56,223.99,19,0.2307,6.61,0.0180,none
2026-02-24,7940.78,326.90,7613.88,12575.35,-4961.47,11383.25,89,114,185,89.22,1247.51,566.85,423.86,198.34,58.46,6.3653,62,1709.97,209.50,18,0.2153,12.11,0.0180,none
2026-02-25,8398.77,314.65,8084.12,12345.52,-4261.40,7121.84,90,118,173,93.32,1254.61,546.78,453.44,195.72,58.67,6.6943,63,1884.05,232.23,20,0.2243,16.56,0.0180,none
2026-02-26,8881.20,334.44,8546.76,12115.58,-3568.82,3553.01,95,125,169,93.49,1251.54,555.53,448.34,191.02,56.65,7.0962,63,1856.03,229.34,19,0.2090,15.45,0.0180,none
2026-02-27,8989.29,318.77,8670.52,11419.43,-2748.91,804.10,96,125,160,93.64,1243.52,543.92,436.03,205.51,58.06,7.2289,62,1647.06,203.75,17,0.1832,17.91,0.0180,none
2026-02-28,9411.31,280.93,9130.37,6410.45,2719.92,3524.03,101,133,90,93.18,1267.20,586.90,432.16,197.22,50.92,7.4269,60,1743.69,216.91,18,0.1853,15.24,0.0180,none
2026-03-01,8075.71,312.37,7763.34,4896.46,2866.88,6390.91,87,114,69,92.82,1194.41,538.25,408.26,191.23,56.67,6.7613,62,1830.85,227.23,19,0.2267,-4.05,0.0180,none
2026-03-02,7576.90,314.85,7262.05,12594.01,-5331.96,1058.95,83,109,182,91.29,1261.19,583.90,415.24,209.77,52.28,6.0077,60,1722.29,210.75,18,0.2273,-0.27,0.0180,none
2026-03-03,7820.42,320.15,7500.27,8559.22,-1058.95,0.00,86,111,123,90.94,1159.87,535.90,383.24,188.30,52.43,6.7425,57,1827.35,225.50,19,0.2337,10.87,0.0180,none
2026-03-04,8531.08,322.32,8208.76,8208.76,0.00,0.00,93,120,117,91.73,1271.13,579.15,433.06,209.40,49.52,6.7114,60,1712.14,210.45,18,0.2007,19.64,0.0180,none
2026-03-05,8477.45,331.28,8146.17,8146.17,0.00,0.00,95,122,120,89.24,1180.95,532.13,406.45,186.10,56.27,7.1785,59,1639.11,203.36,17,0.1933,17.34,0.0180,none
2026-03-06,9016.51,294.96,8721.55,8721.55,0.00,0.00,102,131,129,88.40,1202.40,562.22,397.95,188.89,53.34,7.4988,60,1594.68,197.63,17,0.1769,17.97,0.0180,none
2026-03-07,9181.52,286.49,8895.03,6421.54,2473.49,2473.50,99,131,91,92.74,1221.63,573.40,396.66,202.48,49.09,7.5158,61,1656.72,205.35,17,0.1804,17.45,0.0180,none
2026-03-08,8230.43,276.90,7953.52,4904.93,3048.59,5522.09,92,120,72,89.46,1167.60,516.59,415.13,182.94,52.94,7.0490,58,1729.24,212.24,18,0.2101,-0.82,0.0180,none
2026-03-09,7513.81,308.16,7205.65,12615.78,-5410.13,111.96,80,107,177,93.92,1181.45,528.30,412.91,184.25,55.99,6.3598,60,1674.76,207.77,17,0.2229,3.49,0.0180,none
2026-03-10,7806.20,327.22,7478.98,7590.94,-111.96,0.00,86,114,110,90.77,1234.38,559.23,431.34,189.52,54.29,6.3240,58,1785.30,219.31,18,0.2287,16.84,0.0180,none
2026-03-11,8104.87,349.03,7755.84,7755.84,0.00,0.00,88,114,111,92.10,1177.64,541.30,387.89,198.08,50.37,6.8823,60,1772.55,221.71,18,0.2187,14.11,0.0180,none
2026-03-12,8436.59,322.69,8113.90,8113.90,0.00,0.00,91,121,115,92.71,1232.57,554.41,423.98,198.90,55.28,6.8447,62,1631.16,202.37,17,0.1933,15.85,0.0180,none
2026-03-13,8501.53,312.03,8189.51,8189.51,0.00,0.00,94,123,118,90.44,1159.84,506.25,427.58,176.87,49.14,7.3299,57,1654.06,204.72,17,0.1946,17.10,0.0180,none
2026-03-14,9772.84,287.49,9485.35,6432.62,3052.73,3052.72,109,145,94,89.66,1262.66,555.62,442.50,206.33,58.21,7.7399,70,1784.50,220.52,19,0.1826,10.06,0.0360,monthly_promotion
2026-03-15,8876.70,293.94,8582.75,4913.40,3669.35,6722.08,97,128,71,91.51,1337.77,592.47,463.36,229.72,52.22,6.6354,73,1673.31,205.68,18,0.1885,-4.07,0.0360,monthly_promotion
2026-03-16,8439.93,316.31,8123.62,12637.56,-4513.94,2208.14,93,119,183,90.75,1373.22,641.06,468.21,207.40,56.55,6.1461,75,2043.59,254.36,21,0.2421,2.97,0.0360,monthly_promotion
2026-03-17,7642.81,314.88,7327.93,9536.07,-2208.14,0.00,81,107,133,94.36,1167.35,551.48,374.48,189.34,52.05,6.5471,57,1525.01,187.30,16,0.1995,17.75,0.0180,none
2026-03-18,8056.41,337.74,7718.67,7718.67,0.00,0.00,91,118,114,88.53,1148.47,534.21,370.24,196.28,47.74,7.0149,58,1638.62,198.94,17,0.2034,13.92,0.0180,none
2026-03-19,7964.32,347.02,7617.30,7617.30,0.00,0.00,87,116,109,91.54,1166.64,523.48,391.75,200.05,51.36,6.8267,60,1704.46,213.07,18,0.2140,10.41,0.0180,none
2026-03-20,8359.03,344.29,8014.73,8014.73,0.00,0.00,92,123,115,90.86,1183.14,558.38,385.88,186.60,52.28,7.0651,60,1433.28,176.25,15,0.1715,15.16,0.0180,none
2026-03-21,8878.17,296.65,8581.52,6443.71,2137.81,2137.81,96,127,92,92.48,1153.28,537.82,389.93,177.60,47.93,7.6982,55,1682.56,209.05,17,0.1895,15.71,0.0180,none
2026-03-22,7600.78,279.74,7321.04,4921.86,2399.18,4536.99,82,110,69,92.69,1130.27,495.31,404.60,179.08,51.28,6.7247,57,1624.70,200.90,17,0.2138,-1.88,0.0180,none
2026-03-23,7019.07,290.21,6728.86,11265.85,-4536.99,0.00,79,105,166,88.85,1141.72,498.18,419.27,174.35,49.92,6.1478,56,1581.31,196.12,17,0.2253,0.23,0.0180,none
2026-03-24,7564.69,320.91,7243.79,7243.79,0.00,0.00,81,105,101,93.39,1140.84,532.78,372.62,184.77,50.67,6.6308,56,1553.36,191.44,16,0.2053,15.61,0.0180,none
2026-03-25,7827.91,319.56,7508.35,7508.35,0.00,0.00,88,117,110,88.95,1149.31,534.01,371.96,194.17,49.17,6.8110,57,1637.25,199.86,17,0.2092,13.17,0.0180,none
2026-03-26,7778.51,352.84,7425.67,7425.67,0.00,0.00,84,110,105,92.60,1109.19,511.51,378.03,170.33,49.32,7.0128,56,1651.23,204.84,17,0.2123,9.35,0.0180,none
2026-03-27,8363.21,276.46,8086.75,8086.75,0.00,0.00,91,119,115,91.90,1121.99,513.02,378.55,182.15,48.27,7.4539,55,1428.56,175.70,15,0.1708,17.82,0.0180,none
2026-03-28,8724.76,256.04,8468.71,6454.80,2013.91,2013.91,93,122,90,93.81,1094.01,479.19,372.17,193.79,48.86,7.9750,55,1633.69,202.55,17,0.1872,15.44,0.0180,none
2026-03-29,7681.37,294.39,7386.98,4930.33,2456.65,4470.56,84,110,70,91.44,1153.81,510.68,405.61,187.86,49.66,6.6574,56,1541.74,191.22,16,0.2007,-0.24,0.0180,none
2026-03-30,7126.64,304.99,6821.65,11292.22,-4470.57,0.00,80,104,167,89.08,1104.46,511.42,360.07,186.56,46.41,6.4526,55,1536.35,189.16,16,0.2156,3.68,0.0180,none
2026-03-31,7451.59,282.75,7168.84,7168.84,0.00,0.00,81,104,102,91.99,1123.96,507.43,377.49,186.82,52.22,6.6298,57,1616.92,200.69,17,0.2170,17.96,0.0180,none
2026-04-01,7524.13,336.27,7187.86,7187.86,0.00,0.00,82,110,103,91.76,1085.40,464.26,376.57,192.63,51.94,6.9321,55,1528.33,189.94,16,0.2031,8.98,0.0180,none
