activity_date,partner,clicks,orders,revenue_usd,commission_usd,updated_at
2025-06-01,cashback_network,98,4,354.01,35.40,2026-08-20T09:00:00Z
2025-06-01,editorial_partner,73,3,336.56,40.39,2026-08-20T09:00:00Z
2025-06-02,creator_collective,115,6,563.38,78.87,2026-08-20T09:00:00Z
2025-06-02,cashback_network,122,5,438.15,43.81,2026-08-20T09:00:00Z
2025-06-02,editorial_partner,73,3,312.04,37.44,2026-08-20T09:00:00Z
2025-06-03,creator_collective,135,7,684.83,95.88,2026-08-20T09:00:00Z
2025-06-03,cashback_network,98,4,356.27,35.63,2026-08-20T09:00:00Z
2025-06-03,editorial_partner,73,3,331.52,39.78,2026-08-20T09:00:00Z
2025-06-04,creator_collective,115,6,566.17,79.26,2026-08-20T09:00:00Z
2025-06-04,cashback_network,98,4,352.60,35.26,2026-08-20T09:00:00Z
2025-06-04,editorial_partner,73,3,313.97,37.68,2026-08-20T09:00:00Z
2025-06-05,creator_collective,115,6,555.33,77.75,2026-08-20T09:00:00Z
2025-06-05,cashback_network,122,5,431.85,43.18,2026-08-20T09:00:00Z
2025-06-05,editorial_partner,73,3,333.64,40.04,2026-08-20T09:00:00Z
2025-06-06,creator_collective,115,6,556.40,77.90,2026-08-20T09:00:00Z
2025-06-06,cashback_network,98,4,364.95,36.49,2026-08-20T09:00:00Z
2025-06-06,editorial_partner,73,3,336.51,40.38,2026-08-20T09:00:00Z
2025-06-07,creator_collective,115,6,567.35,79.43,2026-08-20T09:00:00Z
2025-06-07,cashback_network,122,5,430.41,43.04,2026-08-20T09:00:00Z
2025-06-07,editorial_partner,73,3,311.41,37.37,2026-08-20T09:00:00Z
2025-06-08,creator_collective,115,6,580.48,81.27,2026-08-20T09:00:00Z
2025-06-08,cashback_network,122,5,433.94,43.39,2026-08-20T09:00:00Z
2025-06-08,editorial_partner,73,3,323.89,38.87,2026-08-20T09:00:00Z
2025-06-09,creator_collective,135,7,651.16,91.16,2026-08-20T09:00:00Z
2025-06-09,cashback_network,98,4,339.59,33.96,2026-08-20T09:00:00Z
2025-06-09,editorial_partner,98,4,419.84,50.38,2026-08-20T09:00:00Z
2025-06-10,creator_collective,115,6,596.31,83.48,2026-08-20T09:00:00Z
2025-06-10,cashback_network,122,5,456.59,45.66,2026-08-20T09:00:00Z
2025-06-10,editorial_partner,73,3,326.93,39.23,2026-08-20T09:00:00Z
2025-06-11,creator_collective,135,7,670.35,93.85,2026-08-20T09:00:00Z
2025-06-11,cashback_network,98,4,340.74,34.07,2026-08-20T09:00:00Z
2025-06-11,editorial_partner,73,3,326.06,39.13,2026-08-20T09:00:00Z
2025-06-12,creator_collective,115,6,583.59,81.70,2026-08-20T09:00:00Z
2025-06-12,cashback_network,122,5,451.05,45.10,2026-08-20T09:00:00Z
2025-06-12,editorial_partner,98,4,417.93,50.15,2026-08-20T09:00:00Z
2025-06-13,creator_collective,115,6,568.71,79.62,2026-08-20T09:00:00Z
2025-06-13,cashback_network,98,4,360.51,36.05,2026-08-20T09:00:00Z
2025-06-13,editorial_partner,73,3,316.65,38.00,2026-08-20T09:00:00Z
2025-06-14,creator_collective,154,8,795.46,111.36,2026-08-20T09:00:00Z
2025-06-14,cashback_network,122,5,455.84,45.58,2026-08-20T09:00:00Z
2025-06-14,editorial_partner,98,4,420.74,50.49,2026-08-20T09:00:00Z
2025-06-15,creator_collective,154,8,785.14,109.92,2026-08-20T09:00:00Z
2025-06-15,cashback_network,122,5,440.29,44.03,2026-08-20T09:00:00Z
2025-06-15,editorial_partner,98,4,434.18,52.10,2026-08-20T09:00:00Z
2025-06-16,creator_collective,135,7,654.75,91.67,2026-08-20T09:00:00Z
2025-06-16,cashback_network,122,5,430.80,43.08,2026-08-20T09:00:00Z
2025-06-16,editorial_partner,73,3,321.21,38.55,2026-08-20T09:00:00Z
2025-06-17,creator_collective,115,6,562.31,78.72,2026-08-20T09:00:00Z
2025-06-17,cashback_network,98,4,363.45,36.34,2026-08-20T09:00:00Z
2025-06-17,editorial_partner,73,3,320.50,38.46,2026-08-20T09:00:00Z
2025-06-18,creator_collective,115,6,596.76,83.55,2026-08-20T09:00:00Z
2025-06-18,cashback_network,98,4,343.41,34.34,2026-08-20T09:00:00Z
2025-06-18,editorial_partner,98,4,448.11,53.77,2026-08-20T09:00:00Z
2025-06-19,creator_collective,135,7,670.45,93.86,2026-08-20T09:00:00Z
2025-06-19,cashback_network,98,4,362.35,36.23,2026-08-20T09:00:00Z
2025-06-19,editorial_partner,73,3,317.29,38.07,2026-08-20T09:00:00Z
2025-06-20,creator_collective,135,7,649.38,90.91,2026-08-20T09:00:00Z
2025-06-20,cashback_network,98,4,355.07,35.51,2026-08-20T09:00:00Z
2025-06-20,editorial_partner,73,3,328.68,39.44,2026-08-20T09:00:00Z
2025-06-21,creator_collective,115,6,575.42,80.56,2026-08-20T09:00:00Z
2025-06-21,cashback_network,122,5,441.05,44.10,2026-08-20T09:00:00Z
2025-06-21,editorial_partner,73,3,328.07,39.37,2026-08-20T09:00:00Z
2025-06-22,creator_collective,115,6,578.78,81.03,2026-08-20T09:00:00Z
2025-06-22,cashback_network,98,4,355.14,35.51,2026-08-20T09:00:00Z
2025-06-22,editorial_partner,73,3,321.80,38.62,2026-08-20T09:00:00Z
2025-06-23,creator_collective,115,6,589.30,82.50,2026-08-20T09:00:00Z
2025-06-23,cashback_network,98,4,354.57,35.46,2026-08-20T09:00:00Z
2025-06-23,editorial_partner,73,3,319.66,38.36,2026-08-20T09:00:00Z
2025-06-24,creator_collective,115,6,586.38,82.09,2026-08-20T09:00:00Z
2025-06-24,cashback_network,98,4,348.73,34.87,2026-08-20T09:00:00Z
2025-06-24,editorial_partner,73,3,324.98,39.00,2026-08-20T09:00:00Z
2025-06-25,creator_collective,115,6,582.53,81.55,2026-08-20T09:00:00Z
2025-06-25,cashback_network,122,5,452.58,45.26,2026-08-20T09:00:00Z
2025-06-25,editorial_partner,73,3,313.37,37.60,2026-08-20T09:00:00Z
2025-06-26,creator_collective,115,6,582.51,81.55,2026-08-20T09:00:00Z
2025-06-26,cashback_network,98,4,342.55,34.25,2026-08-20T09:00:00Z
2025-06-26,editorial_partner,73,3,315.87,37.90,2026-08-20T09:00:00Z
2025-06-27,creator_collective,135,7,671.86,94.06,2026-08-20T09:00:00Z
2025-06-27,cashback_network,122,5,456.64,45.66,2026-08-20T09:00:00Z
2025-06-27,editorial_partner,73,3,332.16,39.86,2026-08-20T09:00:00Z
2025-06-28,creator_collective,135,7,677.23,94.81,2026-08-20T09:00:00Z
2025-06-28,cashback_network,98,4,363.06,36.31,2026-08-20T09:00:00Z
2025-06-28,editorial_partner,73,3,329.94,39.59,2026-08-20T09:00:00Z
2025-06-29,creator_collective,135,7,654.39,91.61,2026-08-20T09:00:00Z
2025-06-29,cashback_network,122,5,456.33,45.63,2026-08-20T09:00:00Z
2025-06-29,editorial_partner,73,3,321.95,38.63,2026-08-20T09:00:00Z
2025-06-30,creator_collective,115,6,559.55,78.34,2026-08-20T09:00:00Z
2025-06-30,cashback_network,98,4,339.42,33.94,2026-08-20T09:00:00Z
2025-06-30,editorial_partner,73,3,322.22,38.67,2026-08-20T09:00:00Z
2025-07-01,creator_collective,154,8,760.37,106.45,2026-08-20T09:00:00Z
2025-07-01,cashback_network,146,6,508.43,50.84,2026-08-20T09:00:00Z
2025-07-01,editorial_partner,98,4,416.43,49.97,2026-08-20T09:00:00Z
2025-07-02,creator_collective,173,9,856.93,119.97,2026-08-20T09:00:00Z
2025-07-02,cashback_network,122,5,428.44,42.84,2026-08-20T09:00:00Z
2025-07-02,editorial_partner,98,4,448.67,53.84,2026-08-20T09:00:00Z
2025-07-03,creator_collective,135,7,652.13,91.30,2026-08-20T09:00:00Z
2025-07-03,cashback_network,122,5,455.02,45.50,2026-08-20T09:00:00Z
2025-07-03,editorial_partner,98,4,432.07,51.85,2026-08-20T09:00:00Z
2025-07-04,creator_collective,154,8,767.64,107.47,2026-08-20T09:00:00Z
2025-07-04,cashback_network,146,6,518.42,51.84,2026-08-20T09:00:00Z
2025-07-04,editorial_partner,98,4,429.65,51.56,2026-08-20T09:00:00Z
2025-07-05,creator_collective,154,8,785.78,110.01,2026-08-20T09:00:00Z
2025-07-05,cashback_network,122,5,443.66,44.37,2026-08-20T09:00:00Z
2025-07-05,editorial_partner,98,4,431.35,51.76,2026-08-20T09:00:00Z
2025-07-06,creator_collective,135,7,682.82,95.60,2026-08-20T09:00:00Z
2025-07-06,cashback_network,122,5,442.21,44.22,2026-08-20T09:00:00Z
2025-07-06,editorial_partner,98,4,431.60,51.79,2026-08-20T09:00:00Z
2025-07-07,creator_collective,135,7,680.12,95.22,2026-08-20T09:00:00Z
2025-07-07,cashback_network,122,5,446.18,44.62,2026-08-20T09:00:00Z
2025-07-07,editorial_partner,98,4,423.20,50.78,2026-08-20T09:00:00Z
2025-07-08,creator_collective,135,7,672.19,94.11,2026-08-20T09:00:00Z
2025-07-08,cashback_network,98,4,353.02,35.30,2026-08-20T09:00:00Z
2025-07-08,editorial_partner,98,4,415.46,49.86,2026-08-20T09:00:00Z
2025-07-09,creator_collective,135,7,650.78,91.11,2026-08-20T09:00:00Z
2025-07-09,cashback_network,98,4,358.74,35.87,2026-08-20T09:00:00Z
2025-07-09,editorial_partner,73,3,336.40,40.37,2026-08-20T09:00:00Z
2025-07-10,creator_collective,135,7,655.96,91.83,2026-08-20T09:00:00Z
2025-07-10,cashback_network,98,4,363.16,36.32,2026-08-20T09:00:00Z
2025-07-10,editorial_partner,73,3,327.76,39.33,2026-08-20T09:00:00Z
2025-07-11,creator_collective,135,7,662.81,92.79,2026-08-20T09:00:00Z
2025-07-11,cashback_network,122,5,456.38,45.64,2026-08-20T09:00:00Z
2025-07-11,editorial_partner,98,4,422.35,50.68,2026-08-20T09:00:00Z
2025-07-12,creator_collective,135,7,661.28,92.58,2026-08-20T09:00:00Z
2025-07-12,cashback_network,98,4,352.95,35.29,2026-08-20T09:00:00Z
2025-07-12,editorial_partner,98,4,443.74,53.25,2026-08-20T09:00:00Z
2025-07-13,creator_collective,135,7,681.05,95.35,2026-08-20T09:00:00Z
2025-07-13,cashback_network,122,5,444.74,44.47,2026-08-20T09:00:00Z
2025-07-13,editorial_partner,98,4,443.20,53.18,2026-08-20T09:00:00Z
2025-07-14,creator_collective,135,7,671.13,93.96,2026-08-20T09:00:00Z
2025-07-14,cashback_network,122,5,437.12,43.71,2026-08-20T09:00:00Z
2025-07-14,editorial_partner,98,4,417.24,50.07,2026-08-20T09:00:00Z
2025-07-15,creator_collective,154,8,793.28,111.06,2026-08-20T09:00:00Z
2025-07-15,cashback_network,122,5,430.41,43.04,2026-08-20T09:00:00Z
2025-07-15,editorial_partner,73,3,315.73,37.89,2026-08-20T09:00:00Z
2025-07-16,creator_collective,173,9,841.45,117.80,2026-08-20T09:00:00Z
2025-07-16,cashback_network,146,6,513.63,51.36,2026-08-20T09:00:00Z
2025-07-16,editorial_partner,98,4,418.61,50.23,2026-08-20T09:00:00Z
2025-07-17,creator_collective,154,8,774.40,108.42,2026-08-20T09:00:00Z
2025-07-17,cashback_network,122,5,451.58,45.16,2026-08-20T09:00:00Z
2025-07-17,editorial_partner,98,4,415.01,49.80,2026-08-20T09:00:00Z
2025-07-18,creator_collective,135,7,652.08,91.29,2026-08-20T09:00:00Z
2025-07-18,cashback_network,122,5,444.98,44.50,2026-08-20T09:00:00Z
2025-07-18,editorial_partner,98,4,443.12,53.17,2026-08-20T09:00:00Z
2025-07-19,creator_collective,135,7,672.90,94.21,2026-08-20T09:00:00Z
2025-07-19,cashback_network,122,5,446.26,44.63,2026-08-20T09:00:00Z
2025-07-19,editorial_partner,98,4,440.46,52.85,2026-08-20T09:00:00Z
2025-07-20,creator_collective,135,7,673.85,94.34,2026-08-20T09:00:00Z
2025-07-20,cashback_network,98,4,364.30,36.43,2026-08-20T09:00:00Z
2025-07-20,editorial_partner,73,3,323.69,38.84,2026-08-20T09:00:00Z
2025-07-21,creator_collective,135,7,677.86,94.90,2026-08-20T09:00:00Z
2025-07-21,cashback_network,122,5,450.51,45.05,2026-08-20T09:00:00Z
2025-07-21,editorial_partner,73,3,329.28,39.51,2026-08-20T09:00:00Z
2025-07-22,creator_collective,135,7,686.10,96.05,2026-08-20T09:00:00Z
2025-07-22,cashback_network,122,5,424.01,42.40,2026-08-20T09:00:00Z
2025-07-22,editorial_partner,73,3,321.81,38.62,2026-08-20T09:00:00Z
2025-07-23,creator_collective,135,7,674.22,94.39,2026-08-20T09:00:00Z
2025-07-23,cashback_network,122,5,429.14,42.91,2026-08-20T09:00:00Z
2025-07-23,editorial_partner,98,4,448.59,53.83,2026-08-20T09:00:00Z
2025-07-24,creator_collective,135,7,669.37,93.71,2026-08-20T09:00:00Z
2025-07-24,cashback_network,122,5,424.54,42.45,2026-08-20T09:00:00Z
2025-07-24,editorial_partner,98,4,418.39,50.21,2026-08-20T09:00:00Z
2025-07-25,creator_collective,115,6,583.17,81.64,2026-08-20T09:00:00Z
2025-07-25,cashback_network,122,5,456.85,45.68,2026-08-20T09:00:00Z
2025-07-25,editorial_partner,73,3,328.26,39.39,2026-08-20T09:00:00Z
2025-07-26,creator_collective,154,8,779.71,109.16,2026-08-20T09:00:00Z
2025-07-26,cashback_network,122,5,427.51,42.75,2026-08-20T09:00:00Z
2025-07-26,editorial_partner,98,4,423.47,50.82,2026-08-20T09:00:00Z
2025-07-27,creator_collective,135,7,697.27,97.62,2026-08-20T09:00:00Z
2025-07-27,cashback_network,122,5,457.04,45.70,2026-08-20T09:00:00Z
2025-07-27,editorial_partner,73,3,315.45,37.85,2026-08-20T09:00:00Z
2025-07-28,creator_collective,135,7,688.42,96.38,2026-08-20T09:00:00Z
2025-07-28,cashback_network,122,5,442.67,44.27,2026-08-20T09:00:00Z
2025-07-28,editorial_partner,98,4,429.82,51.58,2026-08-20T09:00:00Z
2025-07-29,creator_collective,154,8,793.88,111.14,2026-08-20T09:00:00Z
2025-07-29,cashback_network,122,5,434.16,43.42,2026-08-20T09:00:00Z
2025-07-29,editorial_partner,98,4,430.25,51.63,2026-08-20T09:00:00Z
2025-07-30,creator_collective,135,7,679.23,95.09,2026-08-20T09:00:00Z
2025-07-30,cashback_network,122,5,442.70,44.27,2026-08-20T09:00:00Z
2025-07-30,editorial_partner,98,4,440.19,52.82,2026-08-20T09:00:00Z
2025-07-31,creator_collective,135,7,698.76,97.83,2026-08-20T09:00:00Z
2025-07-31,cashback_network,122,5,457.27,45.73,2026-08-20T09:00:00Z
2025-07-31,editorial_partner,73,3,329.88,39.59,2026-08-20T09:00:00Z
2025-08-01,creator_collective,154,8,766.26,107.28,2026-08-20T09:00:00Z
2025-08-01,cashback_network,122,5,438.24,43.82,2026-08-20T09:00:00Z
2025-08-01,editorial_partner,98,4,430.39,51.65,2026-08-20T09:00:00Z
2025-08-02,creator_collective,135,7,645.42,90.36,2026-08-20T09:00:00Z
2025-08-02,cashback_network,122,5,455.97,45.60,2026-08-20T09:00:00Z
2025-08-02,editorial_partner,73,3,334.00,40.08,2026-08-20T09:00:00Z
2025-08-03,creator_collective,154,8,752.60,105.36,2026-08-20T09:00:00Z
2025-08-03,cashback_network,122,5,452.60,45.26,2026-08-20T09:00:00Z
2025-08-03,editorial_partner,98,4,434.86,52.18,2026-08-20T09:00:00Z
2025-08-04,creator_collective,154,8,760.16,106.42,2026-08-20T09:00:00Z
2025-08-04,cashback_network,122,5,454.45,45.45,2026-08-20T09:00:00Z
2025-08-04,editorial_partner,98,4,416.94,50.03,2026-08-20T09:00:00Z
2025-08-05,creator_collective,135,7,658.07,92.13,2026-08-20T09:00:00Z
2025-08-05,cashback_network,122,5,434.99,43.50,2026-08-20T09:00:00Z
2025-08-05,editorial_partner,73,3,314.78,37.77,2026-08-20T09:00:00Z
2025-08-06,creator_collective,154,8,777.09,108.79,2026-08-20T09:00:00Z
2025-08-06,cashback_network,122,5,429.00,42.90,2026-08-20T09:00:00Z
2025-08-06,editorial_partner,98,4,427.36,51.28,2026-08-20T09:00:00Z
2025-08-07,creator_collective,135,7,682.18,95.51,2026-08-20T09:00:00Z
2025-08-07,cashback_network,122,5,434.04,43.40,2026-08-20T09:00:00Z
2025-08-07,editorial_partner,98,4,427.67,51.32,2026-08-20T09:00:00Z
2025-08-08,creator_collective,135,7,667.54,93.46,2026-08-20T09:00:00Z
2025-08-08,cashback_network,122,5,424.47,42.45,2026-08-20T09:00:00Z
2025-08-08,editorial_partner,73,3,331.93,39.83,2026-08-20T09:00:00Z
2025-08-09,creator_collective,154,8,790.00,110.60,2026-08-20T09:00:00Z
2025-08-09,cashback_network,122,5,430.78,43.08,2026-08-20T09:00:00Z
2025-08-09,editorial_partner,98,4,419.14,50.30,2026-08-20T09:00:00Z
2025-08-10,creator_collective,135,7,655.28,91.74,2026-08-20T09:00:00Z
2025-08-10,cashback_network,122,5,455.72,45.57,2026-08-20T09:00:00Z
2025-08-10,editorial_partner,98,4,417.01,50.04,2026-08-20T09:00:00Z
2025-08-11,creator_collective,154,8,780.25,109.23,2026-08-20T09:00:00Z
2025-08-11,cashback_network,146,6,521.31,52.13,2026-08-20T09:00:00Z
2025-08-11,editorial_partner,98,4,417.47,50.10,2026-08-20T09:00:00Z
2025-08-12,creator_collective,154,8,759.85,106.38,2026-08-20T09:00:00Z
2025-08-12,cashback_network,146,6,532.08,53.21,2026-08-20T09:00:00Z
2025-08-12,editorial_partner,98,4,431.77,51.81,2026-08-20T09:00:00Z
2025-08-13,creator_collective,135,7,684.83,95.88,2026-08-20T09:00:00Z
2025-08-13,cashback_network,122,5,431.94,43.19,2026-08-20T09:00:00Z
2025-08-13,editorial_partner,98,4,417.12,50.05,2026-08-20T09:00:00Z
2025-08-14,creator_collective,154,8,749.19,104.89,2026-08-20T09:00:00Z
2025-08-14,cashback_network,146,6,512.08,51.21,2026-08-20T09:00:00Z
2025-08-14,editorial_partner,98,4,418.09,50.17,2026-08-20T09:00:00Z
2025-08-15,creator_collective,154,8,746.81,104.55,2026-08-20T09:00:00Z
2025-08-15,cashback_network,146,6,544.43,54.44,2026-08-20T09:00:00Z
2025-08-15,editorial_partner,98,4,418.22,50.19,2026-08-20T09:00:00Z
2025-08-16,creator_collective,154,8,755.93,105.83,2026-08-20T09:00:00Z
2025-08-16,cashback_network,146,6,519.11,51.91,2026-08-20T09:00:00Z
2025-08-16,editorial_partner,98,4,419.72,50.37,2026-08-20T09:00:00Z
2025-08-17,creator_collective,154,8,775.51,108.57,2026-08-20T09:00:00Z
2025-08-17,cashback_network,146,6,515.74,51.57,2026-08-20T09:00:00Z
2025-08-17,editorial_partner,98,4,436.84,52.42,2026-08-20T09:00:00Z
2025-08-18,creator_collective,135,7,663.21,92.85,2026-08-20T09:00:00Z
2025-08-18,cashback_network,122,5,426.46,42.65,2026-08-20T09:00:00Z
2025-08-18,editorial_partner,98,4,440.96,52.91,2026-08-20T09:00:00Z
2025-08-19,creator_collective,173,9,830.76,116.31,2026-08-20T09:00:00Z
2025-08-19,cashback_network,146,6,527.21,52.72,2026-08-20T09:00:00Z
2025-08-19,editorial_partner,98,4,444.33,53.32,2026-08-20T09:00:00Z
2025-08-20,creator_collective,154,8,742.37,103.93,2026-08-20T09:00:00Z
2025-08-20,cashback_network,122,5,454.91,45.49,2026-08-20T09:00:00Z
2025-08-20,editorial_partner,98,4,415.51,49.86,2026-08-20T09:00:00Z
2025-08-21,creator_collective,154,8,768.76,107.63,2026-08-20T09:00:00Z
2025-08-21,cashback_network,122,5,427.22,42.72,2026-08-20T09:00:00Z
2025-08-21,editorial_partner,98,4,447.65,53.72,2026-08-20T09:00:00Z
2025-08-22,creator_collective,154,8,783.03,109.62,2026-08-20T09:00:00Z
2025-08-22,cashback_network,122,5,427.90,42.79,2026-08-20T09:00:00Z
2025-08-22,editorial_partner,98,4,436.49,52.38,2026-08-20T09:00:00Z
2025-08-23,creator_collective,135,7,649.40,90.92,2026-08-20T09:00:00Z
2025-08-23,cashback_network,122,5,454.30,45.43,2026-08-20T09:00:00Z
2025-08-23,editorial_partner,98,4,414.94,49.79,2026-08-20T09:00:00Z
2025-08-24,creator_collective,154,8,767.93,107.51,2026-08-20T09:00:00Z
2025-08-24,cashback_network,146,6,528.00,52.80,2026-08-20T09:00:00Z
2025-08-24,editorial_partner,98,4,434.66,52.16,2026-08-20T09:00:00Z
2025-08-25,creator_collective,154,8,741.98,103.88,2026-08-20T09:00:00Z
2025-08-25,cashback_network,122,5,450.55,45.05,2026-08-20T09:00:00Z
2025-08-25,editorial_partner,98,4,426.32,51.16,2026-08-20T09:00:00Z
2025-08-26,creator_collective,135,7,691.71,96.84,2026-08-20T09:00:00Z
2025-08-26,cashback_network,122,5,454.03,45.40,2026-08-20T09:00:00Z
2025-08-26,editorial_partner,98,4,445.94,53.51,2026-08-20T09:00:00Z
2025-08-27,creator_collective,154,8,739.90,103.59,2026-08-20T09:00:00Z
2025-08-27,cashback_network,122,5,444.03,44.40,2026-08-20T09:00:00Z
2025-08-27,editorial_partner,98,4,427.49,51.30,2026-08-20T09:00:00Z
2025-08-28,creator_collective,173,9,856.97,119.98,2026-08-20T09:00:00Z
2025-08-28,cashback_network,122,5,449.32,44.93,2026-08-20T09:00:00Z
2025-08-28,editorial_partner,98,4,445.06,53.41,2026-08-20T09:00:00Z
2025-08-29,creator_collective,154,8,768.52,107.59,2026-08-20T09:00:00Z
2025-08-29,cashback_network,122,5,425.96,42.60,2026-08-20T09:00:00Z
2025-08-29,editorial_partner,98,4,427.97,51.36,2026-08-20T09:00:00Z
2025-08-30,creator_collective,135,7,685.34,95.95,2026-08-20T09:00:00Z
2025-08-30,cashback_network,122,5,449.85,44.99,2026-08-20T09:00:00Z
2025-08-30,editorial_partner,98,4,417.14,50.06,2026-08-20T09:00:00Z
2025-08-31,creator_collective,154,8,743.43,104.08,2026-08-20T09:00:00Z
2025-08-31,cashback_network,122,5,455.40,45.54,2026-08-20T09:00:00Z
2025-08-31,editorial_partner,98,4,445.03,53.40,2026-08-20T09:00:00Z
2025-09-01,creator_collective,154,8,753.79,105.53,2026-08-20T09:00:00Z
2025-09-01,cashback_network,146,6,535.86,53.59,2026-08-20T09:00:00Z
2025-09-01,editorial_partner,98,4,428.44,51.41,2026-08-20T09:00:00Z
2025-09-02,creator_collective,173,9,867.73,121.48,2026-08-20T09:00:00Z
2025-09-02,cashback_network,122,5,434.16,43.42,2026-08-20T09:00:00Z
2025-09-02,editorial_partner,98,4,437.51,52.50,2026-08-20T09:00:00Z
2025-09-03,creator_collective,135,7,697.43,97.64,2026-08-20T09:00:00Z
2025-09-03,cashback_network,146,6,514.26,51.43,2026-08-20T09:00:00Z
2025-09-03,editorial_partner,98,4,448.57,53.83,2026-08-20T09:00:00Z
2025-09-04,creator_collective,135,7,660.89,92.53,2026-08-20T09:00:00Z
2025-09-04,cashback_network,122,5,450.98,45.10,2026-08-20T09:00:00Z
2025-09-04,editorial_partner,98,4,415.22,49.83,2026-08-20T09:00:00Z
2025-09-05,creator_collective,173,9,878.51,122.99,2026-08-20T09:00:00Z
2025-09-05,cashback_network,146,6,521.38,52.14,2026-08-20T09:00:00Z
2025-09-05,editorial_partner,98,4,417.77,50.13,2026-08-20T09:00:00Z
2025-09-06,creator_collective,154,8,754.00,105.56,2026-08-20T09:00:00Z
2025-09-06,cashback_network,122,5,454.23,45.42,2026-08-20T09:00:00Z
2025-09-06,editorial_partner,98,4,444.88,53.39,2026-08-20T09:00:00Z
2025-09-07,creator_collective,173,9,877.69,122.88,2026-08-20T09:00:00Z
2025-09-07,cashback_network,146,6,527.09,52.71,2026-08-20T09:00:00Z
2025-09-07,editorial_partner,98,4,420.09,50.41,2026-08-20T09:00:00Z
2025-09-08,creator_collective,173,9,855.79,119.81,2026-08-20T09:00:00Z
2025-09-08,cashback_network,122,5,452.26,45.23,2026-08-20T09:00:00Z
2025-09-08,editorial_partner,98,4,421.74,50.61,2026-08-20T09:00:00Z
2025-09-09,creator_collective,173,9,839.92,117.59,2026-08-20T09:00:00Z
2025-09-09,cashback_network,146,6,547.27,54.73,2026-08-20T09:00:00Z
2025-09-09,editorial_partner,122,5,557.47,66.90,2026-08-20T09:00:00Z
2025-09-10,creator_collective,154,8,754.84,105.68,2026-08-20T09:00:00Z
2025-09-10,cashback_network,122,5,443.00,44.30,2026-08-20T09:00:00Z
2025-09-10,editorial_partner,122,5,544.11,65.29,2026-08-20T09:00:00Z
2025-09-11,creator_collective,154,8,771.48,108.01,2026-08-20T09:00:00Z
2025-09-11,cashback_network,122,5,439.65,43.97,2026-08-20T09:00:00Z
2025-09-11,editorial_partner,98,4,446.48,53.58,2026-08-20T09:00:00Z
2025-09-12,creator_collective,173,9,829.88,116.18,2026-08-20T09:00:00Z
2025-09-12,cashback_network,122,5,441.73,44.17,2026-08-20T09:00:00Z
