activity_date,channel,spend_usd,impressions,clicks,attributed_orders,updated_at
2025-05-16,email,43.35,9158,241,20,2026-08-20T09:00:00Z
2025-05-17,paid_search,444.62,5676,258,11,2026-08-20T09:00:00Z
2025-05-17,paid_social,307.37,10830,285,8,2026-08-20T09:00:00Z
2025-05-17,retargeting,148.04,6878,181,11,2026-08-20T09:00:00Z
2025-05-17,email,44.44,9386,247,18,2026-08-20T09:00:00Z
2025-05-18,paid_search,458.09,5852,266,12,2026-08-20T09:00:00Z
2025-05-18,paid_social,321.42,11324,298,8,2026-08-20T09:00:00Z
2025-05-18,retargeting,162.14,7524,198,12,2026-08-20T09:00:00Z
2025-05-18,email,40.61,8588,226,17,2026-08-20T09:00:00Z
2025-05-19,paid_search,432.76,5544,252,11,2026-08-20T09:00:00Z
2025-05-19,paid_social,332.12,11704,308,8,2026-08-20T09:00:00Z
2025-05-19,retargeting,152.59,7068,186,11,2026-08-20T09:00:00Z
2025-05-19,email,43.11,9082,239,18,2026-08-20T09:00:00Z
2025-05-20,paid_search,445.48,5698,259,11,2026-08-20T09:00:00Z
2025-05-20,paid_social,328.99,11590,305,8,2026-08-20T09:00:00Z
2025-05-20,retargeting,154.66,7182,189,12,2026-08-20T09:00:00Z
2025-05-20,email,43.94,9272,244,19,2026-08-20T09:00:00Z
2025-05-21,paid_search,443.83,5676,258,11,2026-08-20T09:00:00Z
2025-05-21,paid_social,340.12,11970,315,8,2026-08-20T09:00:00Z
2025-05-21,retargeting,146.34,6764,178,11,2026-08-20T09:00:00Z
2025-05-21,email,44.35,9348,246,18,2026-08-20T09:00:00Z
2025-05-22,paid_search,436.63,5588,254,11,2026-08-20T09:00:00Z
2025-05-22,paid_social,329.26,11590,305,8,2026-08-20T09:00:00Z
2025-05-22,retargeting,155.25,7182,189,12,2026-08-20T09:00:00Z
2025-05-22,email,41.28,8702,229,17,2026-08-20T09:00:00Z
2025-05-23,paid_search,444.84,5698,259,11,2026-08-20T09:00:00Z
2025-05-23,paid_social,325.70,11476,302,8,2026-08-20T09:00:00Z
2025-05-23,retargeting,157.93,7334,193,12,2026-08-20T09:00:00Z
2025-05-23,email,39.74,8398,221,17,2026-08-20T09:00:00Z
2025-05-24,paid_search,417.76,5346,243,11,2026-08-20T09:00:00Z
2025-05-24,paid_social,309.43,10906,287,8,2026-08-20T09:00:00Z
2025-05-24,retargeting,148.13,6878,181,12,2026-08-20T09:00:00Z
2025-05-24,email,43.39,9158,241,17,2026-08-20T09:00:00Z
2025-05-25,paid_search,394.29,5038,229,9,2026-08-20T09:00:00Z
2025-05-25,paid_social,343.26,12084,318,9,2026-08-20T09:00:00Z
2025-05-25,retargeting,151.42,7030,185,11,2026-08-20T09:00:00Z
2025-05-25,email,43.59,9196,242,17,2026-08-20T09:00:00Z
2025-05-26,paid_search,428.22,5478,249,11,2026-08-20T09:00:00Z
2025-05-26,paid_social,304.63,10716,282,7,2026-08-20T09:00:00Z
2025-05-26,retargeting,143.21,6650,175,10,2026-08-20T09:00:00Z
2025-05-26,email,42.31,8930,235,18,2026-08-20T09:00:00Z
2025-05-27,paid_search,400.82,5126,233,10,2026-08-20T09:00:00Z
2025-05-27,paid_social,342.62,12046,317,8,2026-08-20T09:00:00Z
2025-05-27,retargeting,152.93,7106,187,11,2026-08-20T09:00:00Z
2025-05-27,email,38.73,8170,215,16,2026-08-20T09:00:00Z
2025-05-28,paid_search,428.58,5478,249,10,2026-08-20T09:00:00Z
2025-05-28,paid_social,338.56,11894,313,8,2026-08-20T09:00:00Z
2025-05-28,retargeting,148.21,6878,181,11,2026-08-20T09:00:00Z
2025-05-28,email,39.61,8360,220,16,2026-08-20T09:00:00Z
2025-05-29,paid_search,449.12,5742,261,11,2026-08-20T09:00:00Z
2025-05-29,paid_social,324.29,11400,300,8,2026-08-20T09:00:00Z
2025-05-29,retargeting,144.55,6688,176,11,2026-08-20T09:00:00Z
2025-05-29,email,44.63,9424,248,18,2026-08-20T09:00:00Z
2025-05-30,paid_search,427.67,5478,249,10,2026-08-20T09:00:00Z
2025-05-30,paid_social,342.10,12046,317,8,2026-08-20T09:00:00Z
2025-05-30,retargeting,165.25,7676,202,13,2026-08-20T09:00:00Z
2025-05-30,email,43.54,9196,242,18,2026-08-20T09:00:00Z
2025-05-31,paid_search,453.54,5808,264,11,2026-08-20T09:00:00Z
2025-05-31,paid_social,333.59,11742,309,8,2026-08-20T09:00:00Z
2025-05-31,retargeting,149.01,6916,182,11,2026-08-20T09:00:00Z
2025-05-31,email,41.89,8854,233,17,2026-08-20T09:00:00Z
2025-06-01,paid_search,416.69,5324,242,11,2026-08-20T09:00:00Z
2025-06-01,paid_social,346.67,12198,321,8,2026-08-20T09:00:00Z
2025-06-01,retargeting,154.09,7144,188,11,2026-08-20T09:00:00Z
2025-06-01,email,40.49,8550,225,16,2026-08-20T09:00:00Z
2025-06-02,paid_search,446.59,5720,260,11,2026-08-20T09:00:00Z
2025-06-02,paid_social,308.34,10830,285,7,2026-08-20T09:00:00Z
2025-06-02,retargeting,154.75,7182,189,11,2026-08-20T09:00:00Z
2025-06-02,email,38.50,8132,214,16,2026-08-20T09:00:00Z
2025-06-03,paid_search,413.09,5280,240,10,2026-08-20T09:00:00Z
2025-06-03,paid_social,319.34,11248,296,8,2026-08-20T09:00:00Z
2025-06-03,retargeting,164.11,7600,200,13,2026-08-20T09:00:00Z
2025-06-03,email,38.39,8094,213,16,2026-08-20T09:00:00Z
2025-06-04,paid_search,457.64,5852,266,12,2026-08-20T09:00:00Z
2025-06-04,paid_social,332.52,11704,308,8,2026-08-20T09:00:00Z
2025-06-04,retargeting,146.49,6802,179,10,2026-08-20T09:00:00Z
2025-06-04,email,41.38,8740,230,17,2026-08-20T09:00:00Z
2025-06-05,paid_search,460.93,5896,268,11,2026-08-20T09:00:00Z
2025-06-05,paid_social,336.99,11856,312,8,2026-08-20T09:00:00Z
2025-06-05,retargeting,157.07,7296,192,12,2026-08-20T09:00:00Z
2025-06-05,email,39.13,8246,217,16,2026-08-20T09:00:00Z
2025-06-06,paid_search,422.64,5412,246,11,2026-08-20T09:00:00Z
2025-06-06,paid_social,311.94,10982,289,7,2026-08-20T09:00:00Z
2025-06-06,retargeting,162.96,7562,199,12,2026-08-20T09:00:00Z
2025-06-06,email,41.04,8664,228,17,2026-08-20T09:00:00Z
2025-06-07,paid_search,412.85,5280,240,11,2026-08-20T09:00:00Z
2025-06-07,paid_social,298.58,10488,276,7,2026-08-20T09:00:00Z
2025-06-07,retargeting,150.28,6954,183,12,2026-08-20T09:00:00Z
2025-06-07,email,38.86,8208,216,16,2026-08-20T09:00:00Z
2025-06-08,paid_search,435.26,5566,253,10,2026-08-20T09:00:00Z
2025-06-08,paid_social,337.86,11894,313,8,2026-08-20T09:00:00Z
2025-06-08,retargeting,161.41,7486,197,12,2026-08-20T09:00:00Z
2025-06-08,email,42.85,9044,238,17,2026-08-20T09:00:00Z
2025-06-09,paid_search,408.39,5214,237,11,2026-08-20T09:00:00Z
2025-06-09,paid_social,314.41,11058,291,7,2026-08-20T09:00:00Z
2025-06-09,retargeting,149.94,6954,183,11,2026-08-20T09:00:00Z
2025-06-09,email,44.68,9424,248,19,2026-08-20T09:00:00Z
2025-06-10,paid_search,452.59,5786,263,11,2026-08-20T09:00:00Z
2025-06-10,paid_social,316.77,11134,293,8,2026-08-20T09:00:00Z
2025-06-10,retargeting,152.30,7068,186,11,2026-08-20T09:00:00Z
2025-06-10,email,38.90,8208,216,16,2026-08-20T09:00:00Z
2025-06-11,paid_search,407.42,5214,237,10,2026-08-20T09:00:00Z
2025-06-11,paid_social,331.45,11666,307,8,2026-08-20T09:00:00Z
2025-06-11,retargeting,153.88,7144,188,11,2026-08-20T09:00:00Z
2025-06-11,email,40.39,8512,224,16,2026-08-20T09:00:00Z
2025-06-12,paid_search,432.97,5544,252,11,2026-08-20T09:00:00Z
2025-06-12,paid_social,306.95,10792,284,7,2026-08-20T09:00:00Z
2025-06-12,retargeting,150.11,6954,183,11,2026-08-20T09:00:00Z
2025-06-12,email,40.43,8550,225,17,2026-08-20T09:00:00Z
2025-06-13,paid_search,447.10,5720,260,11,2026-08-20T09:00:00Z
2025-06-13,paid_social,330.45,11628,306,8,2026-08-20T09:00:00Z
2025-06-13,retargeting,147.25,6840,180,11,2026-08-20T09:00:00Z
2025-06-13,email,45.05,9500,250,19,2026-08-20T09:00:00Z
2025-06-14,paid_search,522.92,6688,304,15,2026-08-20T09:00:00Z
2025-06-14,paid_social,356.75,12540,330,10,2026-08-20T09:00:00Z
2025-06-14,retargeting,189.31,8778,231,16,2026-08-20T09:00:00Z
2025-06-14,email,43.21,9120,240,19,2026-08-20T09:00:00Z
2025-06-15,paid_search,457.08,5852,266,13,2026-08-20T09:00:00Z
2025-06-15,paid_social,398.68,14022,369,11,2026-08-20T09:00:00Z
2025-06-15,retargeting,187.40,8702,229,16,2026-08-20T09:00:00Z
2025-06-15,email,44.15,9310,245,20,2026-08-20T09:00:00Z
2025-06-16,paid_search,456.68,5852,266,13,2026-08-20T09:00:00Z
2025-06-16,paid_social,376.58,13262,349,10,2026-08-20T09:00:00Z
2025-06-16,retargeting,174.79,8094,213,14,2026-08-20T09:00:00Z
2025-06-16,email,46.07,9728,256,22,2026-08-20T09:00:00Z
2025-06-17,paid_search,454.02,5808,264,11,2026-08-20T09:00:00Z
2025-06-17,paid_social,325.42,11438,301,8,2026-08-20T09:00:00Z
2025-06-17,retargeting,168.31,7790,205,12,2026-08-20T09:00:00Z
2025-06-17,email,39.38,8322,219,17,2026-08-20T09:00:00Z
2025-06-18,paid_search,416.04,5324,242,11,2026-08-20T09:00:00Z
2025-06-18,paid_social,335.17,11780,310,8,2026-08-20T09:00:00Z
2025-06-18,retargeting,148.76,6878,181,11,2026-08-20T09:00:00Z
2025-06-18,email,42.97,9082,239,17,2026-08-20T09:00:00Z
2025-06-19,paid_search,424.73,5434,247,10,2026-08-20T09:00:00Z
2025-06-19,paid_social,354.22,12464,328,8,2026-08-20T09:00:00Z
2025-06-19,retargeting,149.77,6954,183,11,2026-08-20T09:00:00Z
2025-06-19,email,43.42,9158,241,18,2026-08-20T09:00:00Z
2025-06-20,paid_search,420.66,5390,245,11,2026-08-20T09:00:00Z
2025-06-20,paid_social,319.53,11248,296,8,2026-08-20T09:00:00Z
2025-06-20,retargeting,161.26,7486,197,12,2026-08-20T09:00:00Z
2025-06-20,email,44.12,9310,245,18,2026-08-20T09:00:00Z
2025-06-21,paid_search,463.98,5940,270,12,2026-08-20T09:00:00Z
2025-06-21,paid_social,354.51,12464,328,9,2026-08-20T09:00:00Z
2025-06-21,retargeting,149.28,6916,182,11,2026-08-20T09:00:00Z
2025-06-21,email,39.72,8398,221,17,2026-08-20T09:00:00Z
2025-06-22,paid_search,414.52,5302,241,10,2026-08-20T09:00:00Z
2025-06-22,paid_social,339.56,11932,314,8,2026-08-20T09:00:00Z
2025-06-22,retargeting,159.76,7410,195,11,2026-08-20T09:00:00Z
2025-06-22,email,42.59,9006,237,18,2026-08-20T09:00:00Z
2025-06-23,paid_search,455.77,5830,265,11,2026-08-20T09:00:00Z
2025-06-23,paid_social,306.52,10792,284,8,2026-08-20T09:00:00Z
2025-06-23,retargeting,161.49,7486,197,12,2026-08-20T09:00:00Z
2025-06-23,email,42.71,9006,237,18,2026-08-20T09:00:00Z
2025-06-24,paid_search,437.16,5588,254,11,2026-08-20T09:00:00Z
2025-06-24,paid_social,341.08,12008,316,8,2026-08-20T09:00:00Z
2025-06-24,retargeting,149.91,6954,183,12,2026-08-20T09:00:00Z
2025-06-24,email,39.94,8436,222,16,2026-08-20T09:00:00Z
2025-06-25,paid_search,418.59,5346,243,10,2026-08-20T09:00:00Z
2025-06-25,paid_social,325.97,11476,302,8,2026-08-20T09:00:00Z
2025-06-25,retargeting,170.82,7904,208,12,2026-08-20T09:00:00Z
2025-06-25,email,40.64,8588,226,17,2026-08-20T09:00:00Z
2025-06-26,paid_search,421.51,5390,245,11,2026-08-20T09:00:00Z
2025-06-26,paid_social,332.54,11704,308,8,2026-08-20T09:00:00Z
2025-06-26,retargeting,168.32,7790,205,13,2026-08-20T09:00:00Z
2025-06-26,email,41.18,8702,229,17,2026-08-20T09:00:00Z
2025-06-27,paid_search,457.12,5852,266,11,2026-08-20T09:00:00Z
2025-06-27,paid_social,308.45,10868,286,7,2026-08-20T09:00:00Z
2025-06-27,retargeting,166.13,7714,203,12,2026-08-20T09:00:00Z
2025-06-27,email,40.26,8512,224,17,2026-08-20T09:00:00Z
2025-06-28,paid_search,424.31,5434,247,11,2026-08-20T09:00:00Z
2025-06-28,paid_social,319.08,11210,295,8,2026-08-20T09:00:00Z
2025-06-28,retargeting,167.02,7752,204,13,2026-08-20T09:00:00Z
2025-06-28,email,46.05,9728,256,19,2026-08-20T09:00:00Z
2025-06-29,paid_search,452.36,5786,263,11,2026-08-20T09:00:00Z
2025-06-29,paid_social,323.65,11400,300,8,2026-08-20T09:00:00Z
2025-06-29,retargeting,166.32,7714,203,12,2026-08-20T09:00:00Z
2025-06-29,email,45.96,9690,255,19,2026-08-20T09:00:00Z
2025-06-30,paid_search,450.29,5764,262,11,2026-08-20T09:00:00Z
2025-06-30,paid_social,346.89,12198,321,8,2026-08-20T09:00:00Z
2025-06-30,retargeting,156.22,7258,191,12,2026-08-20T09:00:00Z
2025-06-30,email,40.03,8436,222,17,2026-08-20T09:00:00Z
2025-07-01,paid_search,576.75,7370,335,17,2026-08-20T09:00:00Z
2025-07-01,paid_social,391.70,13794,363,11,2026-08-20T09:00:00Z
2025-07-01,retargeting,193.12,8968,236,17,2026-08-20T09:00:00Z
2025-07-01,email,45.21,9538,251,21,2026-08-20T09:00:00Z
2025-07-02,paid_search,540.67,6908,314,16,2026-08-20T09:00:00Z
2025-07-02,paid_social,407.02,14326,377,11,2026-08-20T09:00:00Z
2025-07-02,retargeting,191.22,8854,233,17,2026-08-20T09:00:00Z
2025-07-02,email,52.57,11096,292,26,2026-08-20T09:00:00Z
2025-07-03,paid_search,562.48,7194,327,17,2026-08-20T09:00:00Z
2025-07-03,paid_social,423.05,14896,392,11,2026-08-20T09:00:00Z
2025-07-03,retargeting,199.05,9234,243,18,2026-08-20T09:00:00Z
2025-07-03,email,47.12,9956,262,24,2026-08-20T09:00:00Z
2025-07-04,paid_search,549.94,7040,320,17,2026-08-20T09:00:00Z
2025-07-04,paid_social,401.94,14136,372,12,2026-08-20T09:00:00Z
2025-07-04,retargeting,188.93,8740,230,17,2026-08-20T09:00:00Z
2025-07-04,email,49.52,10450,275,24,2026-08-20T09:00:00Z
2025-07-05,paid_search,523.91,6710,305,15,2026-08-20T09:00:00Z
2025-07-05,paid_social,447.57,15732,414,13,2026-08-20T09:00:00Z
2025-07-05,retargeting,210.43,9766,257,19,2026-08-20T09:00:00Z
2025-07-05,email,52.23,11020,290,26,2026-08-20T09:00:00Z
2025-07-06,paid_search,454.08,5808,264,12,2026-08-20T09:00:00Z
2025-07-06,paid_social,318.69,11210,295,8,2026-08-20T09:00:00Z
2025-07-06,retargeting,157.39,7296,192,11,2026-08-20T09:00:00Z
2025-07-06,email,42.81,9044,238,17,2026-08-20T09:00:00Z
2025-07-07,paid_search,448.55,5742,261,12,2026-08-20T09:00:00Z
2025-07-07,paid_social,359.91,12654,333,9,2026-08-20T09:00:00Z
2025-07-07,retargeting,174.67,8094,213,14,2026-08-20T09:00:00Z
2025-07-07,email,43.34,9158,241,18,2026-08-20T09:00:00Z
2025-07-08,paid_search,450.67,5764,262,11,2026-08-20T09:00:00Z
2025-07-08,paid_social,318.23,11210,295,8,2026-08-20T09:00:00Z
2025-07-08,retargeting,163.75,7600,200,12,2026-08-20T09:00:00Z
2025-07-08,email,42.62,9006,237,18,2026-08-20T09:00:00Z
2025-07-09,paid_search,456.89,5852,266,11,2026-08-20T09:00:00Z
2025-07-09,paid_social,324.13,11400,300,8,2026-08-20T09:00:00Z
2025-07-09,retargeting,162.58,7524,198,12,2026-08-20T09:00:00Z
2025-07-09,email,42.34,8930,235,17,2026-08-20T09:00:00Z
2025-07-10,paid_search,459.22,5874,267,12,2026-08-20T09:00:00Z
2025-07-10,paid_social,366.58,12882,339,9,2026-08-20T09:00:00Z
2025-07-10,retargeting,154.73,7182,189,11,2026-08-20T09:00:00Z
2025-07-10,email,43.04,9082,239,18,2026-08-20T09:00:00Z
2025-07-11,paid_search,464.45,5940,270,12,2026-08-20T09:00:00Z
2025-07-11,paid_social,349.65,12312,324,8,2026-08-20T09:00:00Z
2025-07-11,retargeting,162.11,7524,198,13,2026-08-20T09:00:00Z
2025-07-11,email,47.09,9956,262,19,2026-08-20T09:00:00Z
2025-07-12,paid_search,462.20,5918,269,11,2026-08-20T09:00:00Z
2025-07-12,paid_social,351.44,12350,325,9,2026-08-20T09:00:00Z
2025-07-12,retargeting,156.39,7258,191,11,2026-08-20T09:00:00Z
2025-07-12,email,46.55,9842,259,19,2026-08-20T09:00:00Z
2025-07-13,paid_search,453.66,5808,264,11,2026-08-20T09:00:00Z
2025-07-13,paid_social,342.36,12046,317,8,2026-08-20T09:00:00Z
2025-07-13,retargeting,154.19,7144,188,12,2026-08-20T09:00:00Z
2025-07-13,email,43.37,9158,241,17,2026-08-20T09:00:00Z
2025-07-14,paid_search,519.15,6644,302,15,2026-08-20T09:00:00Z
2025-07-14,paid_social,419.64,14782,389,11,2026-08-20T09:00:00Z
2025-07-14,retargeting,187.01,8664,228,16,2026-08-20T09:00:00Z
2025-07-14,email,50.27,10602,279,22,2026-08-20T09:00:00Z
2025-07-15,paid_search,511.96,6556,298,14,2026-08-20T09:00:00Z
2025-07-15,paid_social,423.60,14896,392,11,2026-08-20T09:00:00Z
2025-07-15,retargeting,190.00,8816,232,16,2026-08-20T09:00:00Z
2025-07-15,email,47.32,9994,263,22,2026-08-20T09:00:00Z
2025-07-16,paid_search,545.73,6974,317,15,2026-08-20T09:00:00Z
2025-07-16,paid_social,376.69,13262,349,10,2026-08-20T09:00:00Z
2025-07-16,retargeting,176.57,8170,215,14,2026-08-20T09:00:00Z
2025-07-16,email,46.91,9918,261,21,2026-08-20T09:00:00Z
2025-07-17,paid_search,500.32,6402,291,12,2026-08-20T09:00:00Z
2025-07-17,paid_social,368.32,12958,341,9,2026-08-20T09:00:00Z
2025-07-17,retargeting,170.96,7904,208,13,2026-08-20T09:00:00Z
2025-07-17,email,47.29,9994,263,19,2026-08-20T09:00:00Z
2025-07-18,paid_search,490.31,6270,285,13,2026-08-20T09:00:00Z
2025-07-18,paid_social,377.75,13300,350,9,2026-08-20T09:00:00Z
2025-07-18,retargeting,177.40,8208,216,13,2026-08-20T09:00:00Z
2025-07-18,email,45.53,9614,253,20,2026-08-20T09:00:00Z
2025-07-19,paid_search,443.96,5676,258,11,2026-08-20T09:00:00Z
2025-07-19,paid_social,376.57,13262,349,9,2026-08-20T09:00:00Z
2025-07-19,retargeting,175.73,8132,214,13,2026-08-20T09:00:00Z
2025-07-19,email,49.20,10374,273,21,2026-08-20T09:00:00Z
2025-07-20,paid_search,470.74,6028,274,12,2026-08-20T09:00:00Z
2025-07-20,paid_social,366.39,12882,339,9,2026-08-20T09:00:00Z
2025-07-20,retargeting,163.49,7562,199,12,2026-08-20T09:00:00Z
2025-07-20,email,48.28,10184,268,19,2026-08-20T09:00:00Z
2025-07-21,paid_search,489.34,6248,284,13,2026-08-20T09:00:00Z
2025-07-21,paid_social,357.16,12578,331,8,2026-08-20T09:00:00Z
2025-07-21,retargeting,182.97,8474,223,13,2026-08-20T09:00:00Z
2025-07-21,email,46.14,9728,256,19,2026-08-20T09:00:00Z
2025-07-22,paid_search,459.18,5874,267,11,2026-08-20T09:00:00Z
2025-07-22,paid_social,377.25,13262,349,9,2026-08-20T09:00:00Z
2025-07-22,retargeting,171.35,7942,209,12,2026-08-20T09:00:00Z
2025-07-22,email,48.75,10298,271,20,2026-08-20T09:00:00Z
2025-07-23,paid_search,457.67,5852,266,11,2026-08-20T09:00:00Z
2025-07-23,paid_social,386.31,13604,358,9,2026-08-20T09:00:00Z
2025-07-23,retargeting,178.48,8284,218,14,2026-08-20T09:00:00Z
2025-07-23,email,45.37,9576,252,19,2026-08-20T09:00:00Z
2025-07-24,paid_search,483.42,6182,281,12,2026-08-20T09:00:00Z
2025-07-24,paid_social,344.62,12122,319,8,2026-08-20T09:00:00Z
2025-07-24,retargeting,179.16,8284,218,13,2026-08-20T09:00:00Z
2025-07-24,email,43.24,9120,240,17,2026-08-20T09:00:00Z
2025-07-25,paid_search,483.93,6182,281,12,2026-08-20T09:00:00Z
2025-07-25,paid_social,356.94,12578,331,9,2026-08-20T09:00:00Z
2025-07-25,retargeting,160.39,7448,196,11,2026-08-20T09:00:00Z
2025-07-25,email,45.84,9690,255,20,2026-08-20T09:00:00Z
2025-07-26,paid_search,441.58,5654,257,11,2026-08-20T09:00:00Z
2025-07-26,paid_social,361.07,12692,334,8,2026-08-20T09:00:00Z
2025-07-26,retargeting,167.17,7752,204,13,2026-08-20T09:00:00Z
2025-07-26,email,45.16,9538,251,18,2026-08-20T09:00:00Z
2025-07-27,paid_search,481.41,6160,280,12,2026-08-20T09:00:00Z
2025-07-27,paid_social,389.39,13718,361,10,2026-08-20T09:00:00Z
2025-07-27,retargeting,178.83,8284,218,13,2026-08-20T09:00:00Z
2025-07-27,email,44.60,9424,248,18,2026-08-20T09:00:00Z
2025-07-28,paid_search,487.18,6226,283,12,2026-08-20T09:00:00Z
2025-07-28,paid_social,372.94,13110,345,9,2026-08-20T09:00:00Z
2025-07-28,retargeting,173.93,8056,212,13,2026-08-20T09:00:00Z
2025-07-28,email,50.22,10602,279,20,2026-08-20T09:00:00Z
2025-07-29,paid_search,475.12,6072,276,12,2026-08-20T09:00:00Z
2025-07-29,paid_social,340.30,11970,315,8,2026-08-20T09:00:00Z
2025-07-29,retargeting,177.33,8208,216,13,2026-08-20T09:00:00Z
2025-07-29,email,44.98,9500,250,18,2026-08-20T09:00:00Z
2025-07-30,paid_search,515.78,6600,300,12,2026-08-20T09:00:00Z
2025-07-30,paid_social,376.08,13224,348,9,2026-08-20T09:00:00Z
2025-07-30,retargeting,172.75,8018,211,13,2026-08-20T09:00:00Z
2025-07-30,email,49.25,10412,274,20,2026-08-20T09:00:00Z
2025-07-31,paid_search,475.07,6072,276,12,2026-08-20T09:00:00Z
2025-07-31,paid_social,389.51,13718,361,9,2026-08-20T09:00:00Z
2025-07-31,retargeting,163.36,7562,199,12,2026-08-20T09:00:00Z
2025-07-31,email,48.52,10260,270,21,2026-08-20T09:00:00Z
2025-08-01,paid_search,477.37,6116,278,12,2026-08-20T09:00:00Z
2025-08-01,paid_social,363.22,12768,336,9,2026-08-20T09:00:00Z
2025-08-01,retargeting,169.77,7866,207,12,2026-08-20T09:00:00Z
2025-08-01,email,46.75,9880,260,19,2026-08-20T09:00:00Z
2025-08-02,paid_search,453.14,5786,263,11,2026-08-20T09:00:00Z
2025-08-02,paid_social,391.49,13756,362,9,2026-08-20T09:00:00Z
2025-08-02,retargeting,164.27,7600,200,12,2026-08-20T09:00:00Z
2025-08-02,email,49.37,10412,274,21,2026-08-20T09:00:00Z
2025-08-03,paid_search,480.21,6138,279,12,2026-08-20T09:00:00Z
2025-08-03,paid_social,346.08,12160,320,8,2026-08-20T09:00:00Z
2025-08-03,retargeting,168.06,7790,205,13,2026-08-20T09:00:00Z
2025-08-03,email,44.55,9386,247,18,2026-08-20T09:00:00Z
2025-08-04,paid_search,483.83,6182,281,13,2026-08-20T09:00:00Z
2025-08-04,paid_social,374.81,13186,347,9,2026-08-20T09:00:00Z
2025-08-04,retargeting,170.96,7904,208,13,2026-08-20T09:00:00Z
2025-08-04,email,46.49,9804,258,19,2026-08-20T09:00:00Z
2025-08-05,paid_search,510.48,6534,297,12,2026-08-20T09:00:00Z
2025-08-05,paid_social,397.31,13984,368,10,2026-08-20T09:00:00Z
2025-08-05,retargeting,177.97,8246,217,14,2026-08-20T09:00:00Z
2025-08-05,email,45.82,9690,255,19,2026-08-20T09:00:00Z
2025-08-06,paid_search,498.38,6380,290,13,2026-08-20T09:00:00Z
2025-08-06,paid_social,344.53,12122,319,8,2026-08-20T09:00:00Z
2025-08-06,retargeting,164.73,7638,201,13,2026-08-20T09:00:00Z
2025-08-06,email,46.06,9728,256,19,2026-08-20T09:00:00Z
2025-08-07,paid_search,519.05,6644,302,13,2026-08-20T09:00:00Z
2025-08-07,paid_social,389.45,13718,361,10,2026-08-20T09:00:00Z
2025-08-07,retargeting,177.60,8246,217,13,2026-08-20T09:00:00Z
2025-08-07,email,50.86,10754,283,21,2026-08-20T09:00:00Z
2025-08-08,paid_search,527.60,6754,307,13,2026-08-20T09:00:00Z
2025-08-08,paid_social,350.42,12312,324,8,2026-08-20T09:00:00Z
2025-08-08,retargeting,190.63,8816,232,15,2026-08-20T09:00:00Z
2025-08-08,email,51.11,10792,284,21,2026-08-20T09:00:00Z
2025-08-09,paid_search,461.78,5896,268,11,2026-08-20T09:00:00Z
2025-08-09,paid_social,380.10,13376,352,9,2026-08-20T09:00:00Z
2025-08-09,retargeting,192.94,8930,235,14,2026-08-20T09:00:00Z
2025-08-09,email,46.93,9918,261,20,2026-08-20T09:00:00Z
2025-08-10,paid_search,508.33,6512,296,12,2026-08-20T09:00:00Z
2025-08-10,paid_social,355.20,12502,329,9,2026-08-20T09:00:00Z
2025-08-10,retargeting,176.39,8170,215,13,2026-08-20T09:00:00Z
2025-08-10,email,46.10,9728,256,20,2026-08-20T09:00:00Z
2025-08-11,paid_search,485.96,6226,283,13,2026-08-20T09:00:00Z
2025-08-11,paid_social,367.52,12920,340,9,2026-08-20T09:00:00Z
2025-08-11,retargeting,188.77,8740,230,14,2026-08-20T09:00:00Z
2025-08-11,email,48.01,10146,267,20,2026-08-20T09:00:00Z
2025-08-12,paid_search,482.23,6160,280,12,2026-08-20T09:00:00Z
2025-08-12,paid_social,395.68,13908,366,10,2026-08-20T09:00:00Z
2025-08-12,retargeting,195.20,9044,238,15,2026-08-20T09:00:00Z
2025-08-12,email,47.36,9994,263,19,2026-08-20T09:00:00Z
2025-08-13,paid_search,500.84,6402,291,12,2026-08-20T09:00:00Z
2025-08-13,paid_social,394.65,13870,365,9,2026-08-20T09:00:00Z
2025-08-13,retargeting,188.03,8702,229,14,2026-08-20T09:00:00Z
2025-08-13,email,52.53,11096,292,21,2026-08-20T09:00:00Z
2025-08-14,paid_search,541.28,6930,315,15,2026-08-20T09:00:00Z
2025-08-14,paid_social,468.60,16492,434,13,2026-08-20T09:00:00Z
2025-08-14,retargeting,212.61,9842,259,17,2026-08-20T09:00:00Z
