scenario_id,scenario_label,forecast_date,horizon_day,target,baseline_model,scenario_method,forecast,lower_bound,upper_bound,delta_vs_base_usd,planned_marketing_spend_usd,planned_affiliate_revenue_usd,planned_stockout_rate,planned_event,fulfillment_capacity_multiplier
affiliate_expansion,Affiliate expansion,2026-10-13,54,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,11055.34,10763.85,11346.82,549.37,1703.90,2888.48,0.0360,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-13,54,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12664.72,11421.31,13908.13,503.06,1703.90,2888.48,0.0360,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-14,55,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,11221.9,10929.94,11513.86,566.37,1620.05,2977.84,0.0360,monthly_promotion,1.0
affiliate_expansion,Affiliate expansion,2026-10-14,55,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,11484.02,10238.61,12729.43,518.62,1620.05,2977.84,0.0360,monthly_promotion,1.0
affiliate_expansion,Affiliate expansion,2026-10-15,56,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,11834.73,11542.31,12127.16,571.03,1751.27,3002.35,0.0360,monthly_promotion,1.0
affiliate_expansion,Affiliate expansion,2026-10-15,56,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,10840.74,9593.33,12088.15,522.89,1751.27,3002.35,0.0360,monthly_promotion,1.0
affiliate_expansion,Affiliate expansion,2026-10-16,57,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10878.87,10585.97,11171.76,507.4,1455.87,2667.81,0.0180,monthly_promotion,1.0
affiliate_expansion,Affiliate expansion,2026-10-16,57,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,9863.35,8613.94,11112.76,464.62,1455.87,2667.81,0.0180,monthly_promotion,1.0
affiliate_expansion,Affiliate expansion,2026-10-17,58,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10963.81,10670.45,11257.17,466.81,1491.90,2454.41,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-17,58,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,6627.24,5375.84,7878.64,427.46,1491.90,2454.41,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-18,59,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10506.53,10212.71,10800.36,525.86,1537.85,2764.84,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-18,59,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,5217.1,3963.71,6470.49,481.52,1537.85,2764.84,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-19,60,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9425.63,9131.34,9719.92,471.89,1469.76,2481.09,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-19,60,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12612.44,11357.06,13867.82,432.11,1469.76,2481.09,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-20,61,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9832.77,9538.02,10127.53,519.38,1417.75,2730.81,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-20,61,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12659.03,11401.67,13916.39,475.59,1417.75,2730.81,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-21,62,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10030.64,9735.42,10325.86,456.87,1486.48,2402.16,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-21,62,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,9651.61,8392.27,10910.95,418.36,1486.48,2402.16,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-22,63,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10596.04,10300.36,10891.73,495.91,1549.30,2607.38,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-22,63,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,9546.01,8284.69,10807.33,454.1,1549.30,2607.38,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-23,64,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10933.85,10637.7,11229.99,478.37,1525.91,2515.18,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-23,64,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,10324.59,9061.3,11587.88,438.04,1525.91,2515.18,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-24,65,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,11001.48,10704.87,11298.09,495.79,1447.81,2606.74,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-24,65,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,6664.85,5399.59,7930.11,453.99,1447.81,2606.74,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-25,66,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10562.92,10265.85,10859.99,513.76,1564.09,2701.24,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-25,66,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,5214.5,3947.27,6481.73,470.45,1564.09,2701.24,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-26,67,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9430.06,9132.52,9727.59,471.0,1462.42,2476.46,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-26,67,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12633.4,11364.2,13902.6,431.3,1462.42,2476.46,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-27,68,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10248.74,9950.74,10546.73,524.12,1530.62,2755.70,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-27,68,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12685.14,11413.98,13956.3,479.93,1530.62,2755.70,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-28,69,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10244.3,9945.85,10542.75,470.24,1522.77,2472.45,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-28,69,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,10032.84,8759.72,11305.96,430.6,1522.77,2472.45,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-29,70,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10646.68,10347.77,10945.59,524.31,1511.30,2756.68,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-29,70,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,9625.01,8349.93,10900.09,480.1,1511.30,2756.68,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-30,71,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,11176.92,10877.55,11476.29,485.73,1581.27,2553.88,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-30,71,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,10684.88,9407.85,11961.91,444.78,1581.27,2553.88,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-31,72,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,11192.58,10892.76,11492.41,487.87,1511.04,2565.14,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-10-31,72,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,6668.69,5389.71,7947.67,446.74,1511.04,2565.14,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-01,73,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10403.38,10103.1,10703.66,497.29,1531.23,2614.64,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-01,73,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,5207.89,3926.96,6488.82,455.37,1531.23,2614.64,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-02,74,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9820.93,9520.19,10121.67,510.12,1515.07,2682.09,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-02,74,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12690.98,11408.11,13973.85,467.11,1515.07,2682.09,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-03,75,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9873.89,9572.69,10175.08,474.26,1483.11,2493.55,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-03,75,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12661.25,11376.44,13946.06,434.27,1483.11,2493.55,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-04,76,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10222.43,9920.78,10524.07,491.73,1474.33,2585.43,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-04,76,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,10362.98,9076.23,11649.73,450.28,1474.33,2585.43,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-05,77,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10847.51,10545.41,11149.61,540.17,1541.59,2840.09,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-05,77,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,9919.24,8630.55,11207.93,494.63,1541.59,2840.09,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-06,78,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10821.07,10518.51,11123.62,503.34,1434.89,2646.46,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-06,78,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,10383.49,9092.87,11674.11,460.9,1434.89,2646.46,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-07,79,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,11714.7,11411.69,12017.7,527.99,1604.42,2776.04,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-07,79,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,6716.51,5423.96,8009.06,483.47,1604.42,2776.04,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-08,80,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10496.6,10193.14,10800.06,485.76,1571.45,2554.05,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-08,80,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,5205.8,3911.32,6500.28,444.81,1571.45,2554.05,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-09,81,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9873.99,9570.08,10177.9,497.31,1544.99,2614.73,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-09,81,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12701.02,11404.62,13997.42,455.38,1544.99,2614.73,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-10,82,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10543.61,10239.25,10847.97,558.06,1555.08,2934.20,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-10,82,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12759.78,11461.46,14058.1,511.02,1555.08,2934.20,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-11,83,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10287.23,9982.41,10592.04,479.3,1507.84,2520.06,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-11,83,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,10996.95,9696.71,12297.19,438.89,1507.84,2520.06,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-12,84,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10911.8,10606.54,11217.06,541.23,1554.08,2845.71,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-12,84,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,10132.63,8830.47,11434.79,495.6,1554.08,2845.71,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-13,85,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,12497.08,12191.37,12802.79,578.68,1774.86,3042.60,0.0360,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-13,85,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,11652.98,10348.91,12957.05,529.9,1774.86,3042.60,0.0360,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-14,86,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,12814.53,12508.37,13120.68,590.84,1765.71,3106.52,0.0360,monthly_promotion,1.0
affiliate_expansion,Affiliate expansion,2026-11-14,86,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,6785.16,5479.18,8091.14,541.03,1765.71,3106.52,0.0360,monthly_promotion,1.0
affiliate_expansion,Affiliate expansion,2026-11-15,87,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,12115.04,11808.44,12421.65,605.58,1806.16,3184.01,0.0360,monthly_promotion,1.0
affiliate_expansion,Affiliate expansion,2026-11-15,87,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,5323.97,4016.08,6631.86,554.52,1806.16,3184.01,0.0360,monthly_promotion,1.0
affiliate_expansion,Affiliate expansion,2026-11-16,88,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10049.82,9742.77,10356.87,510.28,1556.61,2682.94,0.0180,monthly_promotion,1.0
affiliate_expansion,Affiliate expansion,2026-11-16,88,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12734.68,11424.89,14044.47,467.26,1556.61,2682.94,0.0180,monthly_promotion,1.0
affiliate_expansion,Affiliate expansion,2026-11-17,89,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10049.59,9742.1,10357.09,503.26,1481.60,2646.03,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-17,89,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12731.36,11419.67,14043.05,460.83,1481.60,2646.03,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-18,90,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10926.01,10618.07,11233.94,552.34,1589.06,2904.10,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-18,90,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12552.13,11238.54,13865.72,505.78,1589.06,2904.10,0.0180,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-19,91,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,14320.84,14012.46,14629.23,670.88,2227.79,3527.33,0.0730,none,1.0
affiliate_expansion,Affiliate expansion,2026-11-19,91,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,11254.17,9938.68,12569.66,614.32,2227.79,3527.33,0.0730,none,1.0
promotion_push,Promotion push,2026-08-21,1,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9121.0,8855.59,9386.42,0.0,1312.44,1777.08,0.0180,none,1.0
promotion_push,Promotion push,2026-08-21,1,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8417.7,7285.51,9549.89,0.0,1312.44,1777.08,0.0180,none,1.0
promotion_push,Promotion push,2026-08-22,2,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8950.59,8684.66,9216.52,0.0,1227.40,1638.16,0.0180,none,1.0
promotion_push,Promotion push,2026-08-22,2,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,6111.07,4976.68,7245.46,0.0,1227.40,1638.16,0.0180,none,1.0
promotion_push,Promotion push,2026-08-23,3,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8355.64,8089.19,8622.08,0.0,1253.76,1866.79,0.0180,none,1.0
promotion_push,Promotion push,2026-08-23,3,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,4667.85,3531.27,5804.43,0.0,1253.76,1866.79,0.0180,none,1.0
promotion_push,Promotion push,2026-08-24,4,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,7717.56,7450.6,7984.52,0.0,1274.78,1746.26,0.0180,none,1.0
promotion_push,Promotion push,2026-08-24,4,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,11897.25,10758.47,13036.03,0.0,1274.78,1746.26,0.0180,none,1.0
promotion_push,Promotion push,2026-08-25,5,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8205.91,7938.44,8473.38,0.0,1330.29,1716.95,0.0180,none,1.0
promotion_push,Promotion push,2026-08-25,5,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7419.1,6278.14,8560.06,0.0,1330.29,1716.95,0.0180,none,1.0
promotion_push,Promotion push,2026-08-26,6,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8479.73,8211.74,8747.71,0.0,1317.71,1738.24,0.0180,none,1.0
promotion_push,Promotion push,2026-08-26,6,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7661.6,6518.46,8804.74,0.0,1317.71,1738.24,0.0180,none,1.0
promotion_push,Promotion push,2026-08-27,7,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8685.05,8416.56,8953.54,0.0,1283.03,1889.19,0.0180,none,1.0
promotion_push,Promotion push,2026-08-27,7,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7972.74,6827.42,9118.06,0.0,1283.03,1889.19,0.0180,none,1.0
promotion_push,Promotion push,2026-08-28,8,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9228.13,8959.12,9497.13,0.0,1336.80,1750.14,0.0180,none,1.0
promotion_push,Promotion push,2026-08-28,8,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8347.01,7199.51,9494.51,0.0,1336.80,1750.14,0.0180,none,1.0
promotion_push,Promotion push,2026-08-29,9,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9216.05,8946.54,9485.56,0.0,1282.47,1674.50,0.0180,none,1.0
promotion_push,Promotion push,2026-08-29,9,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,6122.16,4972.49,7271.83,0.0,1282.47,1674.50,0.0180,none,1.0
promotion_push,Promotion push,2026-08-30,10,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8518.29,8248.27,8788.31,0.0,1315.31,1773.24,0.0180,none,1.0
promotion_push,Promotion push,2026-08-30,10,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,4676.31,3524.48,5828.14,0.0,1315.31,1773.24,0.0180,none,1.0
promotion_push,Promotion push,2026-08-31,11,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,7949.77,7679.24,8220.3,0.0,1298.41,1853.31,0.0180,none,1.0
promotion_push,Promotion push,2026-08-31,11,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12027.92,10873.93,13181.91,0.0,1298.41,1853.31,0.0180,none,1.0
promotion_push,Promotion push,2026-09-01,12,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8352.83,8081.8,8623.86,0.0,1311.68,1876.30,0.0180,none,1.0
promotion_push,Promotion push,2026-09-01,12,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8599.72,7443.57,9755.87,0.0,1311.68,1876.30,0.0180,none,1.0
